Campaign_Name,Ad_Set_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Reach,Frequency,Clicks,CTR,Link_Clicks,CPC,Spend,Conversions,Revenue,ROAS,AOV,Video_Views,Video_Avg_Watch_Time,Engagement,Post_Reactions,Post_Comments,Post_Shares
Cyber_Monday_2024,Engagement_Set,Instagram_Feed_Ad,2024-10-16,Traffic,Instagram_Feed,Desktop,45-54,Male,1582923,1108746,1.43,26426,1.67,20244,2.35,62171.47,2509,330176.52,5.31,131.6,0,0.0,5976,2791,523,289
Cyber_Monday_2024,Conversion_Set,Facebook_Feed_Ad,2024-10-16,Brand_Awareness,Facebook_Feed,Mobile,18-24,Female,1126680,817924,1.38,28043,2.49,23049,2.45,68740.57,2412,327012.21,4.76,135.58,0,0.0,6707,3481,472,248
Summer_Sale_2024,Traffic_Set,Facebook_Feed_Ad,2024-10-16,Brand_Awareness,Facebook_Feed,Mobile,45-54,Female,1619074,1201319,1.35,30545,1.89,24124,1.9,57987.86,2880,472559.02,8.15,164.08,0,0.0,8386,3849,1056,450
Summer_Sale_2024,Lookalike_Set,Facebook_Marketplace_Ad,2024-10-16,Conversions,Facebook_Marketplace,Mobile,45-54,Male,2203723,1488598,1.48,42760,1.94,39042,2.06,87984.91,3885,598853.87,6.81,154.15,0,0.0,8719,4838,669,495
Summer_Sale_2024,Lookalike_Set,Instagram_Feed_Ad,2024-10-16,Conversions,Instagram_Feed,Desktop,25-34,Female,2392283,1958555,1.22,56464,2.36,48325,2.35,132907.54,5135,598162.23,4.5,116.49,0,0.0,9107,4730,641,567
Back_To_School_2024,Retargeting_Set,Facebook_Feed_Ad,2024-10-16,Brand_Awareness,Facebook_Feed,Desktop,18-24,Male,978182,698094,1.4,18317,1.87,16661,2.58,47183.3,1127,181584.17,3.85,161.12,0,0.0,5120,2647,597,213
Back_To_School_2024,Conversion_Set,Audience_Network_Ad,2024-10-16,Traffic,Audience_Network,Desktop,35-44,Male,1794146,1296993,1.38,27152,1.51,21256,1.88,51048.34,2321,283482.65,5.55,122.14,0,0.0,9348,4839,1161,502
Back_To_School_2024,Awareness_Set,Instagram_Stories_Ad,2024-10-16,Brand_Awareness,Instagram_Stories,Desktop,45-54,Female,2447322,1663319,1.47,54941,2.24,42277,2.4,131960.17,4094,620060.25,4.7,151.46,1469567,14.3,13877,8061,1124,868
Spring_Launch_2024,Traffic_Set,Instagram_Reels_Ad,2024-10-16,Brand_Awareness,Instagram_Reels,Desktop,25-34,Female,455559,357772,1.27,11622,2.55,9181,2.14,24904.54,839,116228.1,4.67,138.53,326096,19.7,2918,1275,299,141
Spring_Launch_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-10-16,Traffic,Facebook_Marketplace,Mobile,18-24,Female,1528886,1034433,1.48,39552,2.59,33482,2.31,91383.9,2898,479464.09,5.25,165.45,0,0.0,7928,4222,863,364
Spring_Launch_2024,Lookalike_Set,Audience_Network_Ad,2024-10-16,Brand_Awareness,Audience_Network,Desktop,45-54,Male,866005,689475,1.26,15134,1.75,13761,2.3,34741.7,1104,166114.83,4.78,150.47,0,0.0,4708,2548,561,187
Valentine_Day_2024,Traffic_Set,Audience_Network_Ad,2024-10-16,Conversions,Audience_Network,Mobile,18-24,Male,1514469,1115597,1.36,36840,2.43,29563,1.79,65779.5,3076,414739.06,6.3,134.83,0,0.0,9773,4113,711,355
Valentine_Day_2024,Consideration_Set,Instagram_Stories_Ad,2024-10-16,Brand_Awareness,Instagram_Stories,Desktop,45-54,Male,865292,659247,1.31,17363,2.01,14316,1.84,31915.59,1167,147836.18,4.63,126.68,617708,21.0,5045,2995,620,251
Valentine_Day_2024,Conversion_Set,Instagram_Explore_Ad,2024-10-16,Brand_Awareness,Instagram_Explore,Desktop,45-54,Female,1551499,1260383,1.23,33100,2.13,26978,2.26,74697.71,3429,566708.3,7.59,165.27,0,0.0,6739,3979,868,282
New_Year_2024,Lookalike_Set,Instagram_Explore_Ad,2024-10-16,Conversions,Instagram_Explore,Mobile,45-54,Female,1061687,857291,1.24,15370,1.45,13507,2.03,31180.3,1358,229483.54,7.36,168.99,0,0.0,5304,2561,664,340
New_Year_2024,Traffic_Set,Instagram_Feed_Ad,2024-10-16,Brand_Awareness,Instagram_Feed,Mobile,25-34,Female,378113,307567,1.23,5669,1.5,4661,2.43,13781.71,528,83475.57,6.06,158.1,0,0.0,1367,583,172,51
New_Year_2024,Traffic_Set,Audience_Network_Ad,2024-10-16,Traffic,Audience_Network,Mobile,25-34,Female,895347,716588,1.25,19424,2.17,16020,1.91,37018.75,1912,331416.88,8.95,173.34,0,0.0,3267,1668,279,195
Holiday_Campaign_2024,Consideration_Set,Instagram_Feed_Ad,2024-10-17,Conversions,Instagram_Feed,Mobile,18-24,Male,1204523,942171,1.28,24661,2.05,21135,2.52,62023.39,1937,319691.73,5.15,165.04,0,0.0,5529,2404,538,276
Holiday_Campaign_2024,Engagement_Set,Instagram_Stories_Ad,2024-10-17,Conversions,Instagram_Stories,Mobile,18-24,Male,1471155,1171406,1.26,30564,2.08,27997,2.21,67622.34,2041,252085.46,3.73,123.51,1097149,13.2,5668,2339,540,288
Holiday_Campaign_2024,Traffic_Set,Facebook_Feed_Ad,2024-10-17,Brand_Awareness,Facebook_Feed,Mobile,45-54,Female,590444,444213,1.33,11056,1.87,9911,2.49,27533.44,982,140880.41,5.12,143.46,0,0.0,2449,1394,221,111
Black_Friday_2024,Engagement_Set,Audience_Network_Ad,2024-10-17,Traffic,Audience_Network,Mobile,35-44,Female,2491638,2046480,1.22,61736,2.48,57704,2.52,155861.16,5544,737582.22,4.73,133.04,0,0.0,15844,9115,1337,787
Black_Friday_2024,Conversion_Set,Instagram_Feed_Ad,2024-10-17,Traffic,Instagram_Feed,Desktop,25-34,Male,1280521,1047461,1.22,26728,2.09,21561,2.02,53918.7,2754,417797.3,7.75,151.71,0,0.0,6097,3048,462,227
Black_Friday_2024,Conversion_Set,Facebook_Marketplace_Ad,2024-10-17,Brand_Awareness,Facebook_Marketplace,Mobile,35-44,Male,2105818,1583155,1.33,38557,1.83,33206,1.82,70326.23,3906,519635.8,7.39,133.04,0,0.0,7823,3394,592,315
Cyber_Monday_2024,Lookalike_Set,Facebook_Feed_Ad,2024-10-17,Conversions,Facebook_Feed,Desktop,45-54,Female,1700249,1335898,1.27,29360,1.73,24636,2.58,75669.72,2061,334075.21,4.41,162.09,0,0.0,6755,2942,657,283
Cyber_Monday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-10-17,Traffic,Instagram_Reels,Mobile,18-24,Female,756917,516681,1.46,16021,2.12,13901,1.82,29127.83,1460,209066.24,7.18,143.2,535896,21.5,3382,1680,289,138
Cyber_Monday_2024,Traffic_Set,Audience_Network_Ad,2024-10-17,Conversions,Audience_Network,Mobile,35-44,Female,1230382,1008353,1.22,23735,1.93,18210,1.77,41960.3,1657,193551.49,4.61,116.81,0,0.0,5688,2346,411,313
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-10-17,Traffic,Instagram_Feed,Desktop,45-54,Male,1577290,1161528,1.36,37920,2.4,29197,2.44,92690.41,2237,368276.16,3.97,164.63,0,0.0,9695,5402,1156,502
Summer_Sale_2024,Consideration_Set,Instagram_Reels_Ad,2024-10-17,Traffic,Instagram_Reels,Desktop,25-34,Female,1219087,940506,1.3,23497,1.93,17996,2.18,51214.22,2050,239450.77,4.68,116.81,830873,19.6,4845,2355,619,298
Summer_Sale_2024,Engagement_Set,Instagram_Explore_Ad,2024-10-17,Brand_Awareness,Instagram_Explore,Desktop,18-24,Female,709617,516230,1.37,10991,1.55,8473,2.02,22221.24,1111,190647.13,8.58,171.6,0,0.0,4213,1980,331,222
Back_To_School_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-10-17,Conversions,Facebook_Marketplace,Mobile,35-44,Female,1919773,1418109,1.35,42810,2.23,38183,2.45,104845.73,3429,555207.1,5.3,161.92,0,0.0,6865,3680,577,295
Back_To_School_2024,Awareness_Set,Instagram_Feed_Ad,2024-10-17,Traffic,Instagram_Feed,Desktop,25-34,Female,1185527,834443,1.42,30710,2.59,25661,2.58,79122.27,1959,250429.57,3.17,127.84,0,0.0,6133,2881,666,292
Back_To_School_2024,Awareness_Set,Audience_Network_Ad,2024-10-17,Conversions,Audience_Network,Mobile,25-34,Male,1912401,1414667,1.35,39908,2.09,32707,2.38,94963.32,3489,485061.92,5.11,139.03,0,0.0,8277,4327,1047,322
Spring_Launch_2024,Engagement_Set,Instagram_Reels_Ad,2024-10-17,Conversions,Instagram_Reels,Mobile,25-34,Male,1646236,1245293,1.32,33429,2.03,31038,2.29,76658.37,3204,467270.34,6.1,145.84,962985,20.1,10321,5864,845,459
Spring_Launch_2024,Lookalike_Set,Facebook_Feed_Ad,2024-10-17,Conversions,Facebook_Feed,Desktop,25-34,Male,1252065,952496,1.31,20440,1.63,16435,2.43,49623.65,1861,306458.52,6.18,164.67,0,0.0,7886,3640,958,433
Spring_Launch_2024,Retargeting_Set,Instagram_Explore_Ad,2024-10-17,Traffic,Instagram_Explore,Desktop,25-34,Male,1399825,1002010,1.4,24127,1.72,21345,2.58,62175.31,2306,364736.09,5.87,158.17,0,0.0,6525,3546,770,375
Valentine_Day_2024,Engagement_Set,Instagram_Reels_Ad,2024-10-17,Brand_Awareness,Instagram_Reels,Mobile,35-44,Male,836564,570594,1.47,18334,2.19,15516,2.61,47781.72,1561,236143.68,4.94,151.28,651226,13.6,3621,1923,321,164
Valentine_Day_2024,Engagement_Set,Instagram_Stories_Ad,2024-10-17,Conversions,Instagram_Stories,Desktop,45-54,Female,2330309,1775469,1.31,35500,1.52,29033,1.83,64856.06,2935,369955.45,5.7,126.05,1731069,18.8,8571,3944,916,386
Valentine_Day_2024,Conversion_Set,Instagram_Feed_Ad,2024-10-17,Traffic,Instagram_Feed,Mobile,45-54,Male,718553,583037,1.23,13077,1.82,10750,2.48,32449.08,932,112326.12,3.46,120.52,0,0.0,2904,1712,365,121
New_Year_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-10-17,Brand_Awareness,Facebook_Marketplace,Desktop,25-34,Female,1120406,779360,1.44,24756,2.21,19718,1.8,44655.26,2366,319110.04,7.15,134.87,0,0.0,4286,2429,496,237
New_Year_2024,Retargeting_Set,Facebook_Feed_Ad,2024-10-17,Conversions,Facebook_Feed,Mobile,45-54,Female,1614054,1207932,1.34,25077,1.55,19445,2.04,51162.8,1508,221765.8,4.33,147.06,0,0.0,5719,2795,461,263
New_Year_2024,Lookalike_Set,Instagram_Feed_Ad,2024-10-17,Conversions,Instagram_Feed,Desktop,18-24,Female,1072727,780563,1.37,19412,1.81,18119,2.39,46444.32,1565,234129.93,5.04,149.6,0,0.0,5750,2328,430,313
Holiday_Campaign_2024,Lookalike_Set,Audience_Network_Ad,2024-10-18,Brand_Awareness,Audience_Network,Desktop,45-54,Female,964100,658785,1.46,16939,1.76,13333,2.57,43471.51,1113,138383.84,3.18,124.33,0,0.0,5185,2615,542,249
Holiday_Campaign_2024,Awareness_Set,Instagram_Reels_Ad,2024-10-18,Traffic,Instagram_Reels,Mobile,18-24,Male,589291,466612,1.26,9805,1.66,8161,2.6,25521.3,638,84878.8,3.33,133.04,335782,12.8,2539,1039,201,116
Holiday_Campaign_2024,Lookalike_Set,Instagram_Stories_Ad,2024-10-18,Conversions,Instagram_Stories,Desktop,45-54,Male,1218956,960468,1.27,28702,2.35,23964,2.63,75385.98,2542,404523.36,5.37,159.14,694802,21.6,7722,3453,858,443
Black_Friday_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-10-18,Traffic,Facebook_Marketplace,Mobile,18-24,Female,1670482,1246599,1.34,25341,1.52,20131,1.81,45973.19,2100,319757.02,6.96,152.27,0,0.0,10437,5306,893,383
Black_Friday_2024,Conversion_Set,Instagram_Stories_Ad,2024-10-18,Brand_Awareness,Instagram_Stories,Desktop,25-34,Female,1621928,1211302,1.34,37057,2.28,28440,2.19,81138.61,2654,312532.95,3.85,117.76,1170504,18.1,7297,4094,706,256
Black_Friday_2024,Engagement_Set,Instagram_Feed_Ad,2024-10-18,Conversions,Instagram_Feed,Desktop,45-54,Female,1796942,1281852,1.4,43067,2.4,38923,1.9,81951.72,3391,401262.25,4.9,118.33,0,0.0,8200,4478,690,315
Cyber_Monday_2024,Conversion_Set,Facebook_Marketplace_Ad,2024-10-18,Conversions,Facebook_Marketplace,Desktop,25-34,Male,1749664,1321955,1.32,38684,2.21,34585,2.37,91770.53,3736,481677.16,5.25,128.93,0,0.0,9114,4301,1164,439
Cyber_Monday_2024,Consideration_Set,Instagram_Feed_Ad,2024-10-18,Brand_Awareness,Instagram_Feed,Mobile,18-24,Female,2199950,1738752,1.27,49766,2.26,42229,2.15,107005.5,4044,537976.22,5.03,133.03,0,0.0,13669,7639,1614,656
Cyber_Monday_2024,Engagement_Set,Instagram_Reels_Ad,2024-10-18,Traffic,Instagram_Reels,Mobile,25-34,Female,1194935,929016,1.29,22097,1.85,20173,2.45,54064.68,1391,209901.22,3.88,150.9,836425,18.7,6025,2684,507,349
Summer_Sale_2024,Traffic_Set,Instagram_Stories_Ad,2024-10-18,Brand_Awareness,Instagram_Stories,Desktop,18-24,Female,377067,298575,1.26,7662,2.03,7080,2.64,20209.62,673,94160.05,4.66,139.91,242651,14.8,1431,738,169,61
Summer_Sale_2024,Traffic_Set,Instagram_Explore_Ad,2024-10-18,Brand_Awareness,Instagram_Explore,Desktop,35-44,Female,673267,510481,1.32,16760,2.49,13216,1.97,32991.34,1677,198377.47,6.01,118.29,0,0.0,3681,1943,342,180
Summer_Sale_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-10-18,Traffic,Facebook_Marketplace,Mobile,45-54,Female,1013158,708954,1.43,16999,1.68,14484,2.12,36047.67,1420,240560.32,6.67,169.41,0,0.0,6333,2824,558,252
Back_To_School_2024,Awareness_Set,Instagram_Reels_Ad,2024-10-18,Traffic,Instagram_Reels,Mobile,25-34,Male,1181567,868073,1.36,22918,1.94,20659,2.21,50681.25,1415,200074.24,3.95,141.4,808116,20.4,6423,2722,566,366
Back_To_School_2024,Lookalike_Set,Facebook_Marketplace_Ad,2024-10-18,Traffic,Facebook_Marketplace,Desktop,45-54,Male,825034,562737,1.47,11968,1.45,10464,2.24,26835.61,759,112180.89,4.18,147.8,0,0.0,5299,2788,513,317
Back_To_School_2024,Consideration_Set,Facebook_Feed_Ad,2024-10-18,Traffic,Facebook_Feed,Desktop,18-24,Female,998046,735708,1.36,20293,2.03,17264,2.57,52162.26,1421,169492.92,3.25,119.28,0,0.0,6236,2765,578,317
Spring_Launch_2024,Engagement_Set,Facebook_Feed_Ad,2024-10-18,Traffic,Facebook_Feed,Mobile,18-24,Female,1904494,1438445,1.32,36895,1.94,31885,2.61,96455.01,3514,442061.73,4.58,125.8,0,0.0,11255,6395,1254,615
Spring_Launch_2024,Awareness_Set,Audience_Network_Ad,2024-10-18,Brand_Awareness,Audience_Network,Desktop,35-44,Male,1615561,1246008,1.3,36917,2.29,29012,1.99,73333.79,2411,397309.38,5.42,164.79,0,0.0,8950,4386,1070,505
Spring_Launch_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-10-18,Traffic,Facebook_Marketplace,Mobile,25-34,Female,858167,589149,1.46,17257,2.01,15274,1.94,33523.34,1237,173551.87,5.18,140.3,0,0.0,5048,2517,502,241
Valentine_Day_2024,Engagement_Set,Audience_Network_Ad,2024-10-18,Brand_Awareness,Audience_Network,Mobile,45-54,Male,1592985,1295830,1.23,28376,1.78,24445,1.89,53656.92,2180,367156.92,6.84,168.42,0,0.0,10332,4880,818,459
Valentine_Day_2024,Consideration_Set,Instagram_Explore_Ad,2024-10-18,Conversions,Instagram_Explore,Mobile,45-54,Male,676635,522143,1.3,13501,2.0,12092,2.38,32093.86,918,148244.91,4.62,161.49,0,0.0,4088,2124,513,239
Valentine_Day_2024,Lookalike_Set,Instagram_Feed_Ad,2024-10-18,Traffic,Instagram_Feed,Mobile,18-24,Male,1079855,875681,1.23,22897,2.12,19544,2.07,47477.1,2252,277262.13,5.84,123.12,0,0.0,5313,2696,548,289
New_Year_2024,Conversion_Set,Instagram_Stories_Ad,2024-10-18,Conversions,Instagram_Stories,Mobile,35-44,Female,756929,540086,1.4,18380,2.43,16115,2.52,46229.47,1272,194551.51,4.21,152.95,534153,16.7,4493,1799,474,239
New_Year_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-10-18,Traffic,Facebook_Marketplace,Desktop,18-24,Male,1986750,1528818,1.3,31801,1.6,28029,2.06,65366.77,2470,334241.25,5.11,135.32,0,0.0,9778,5126,1176,484
New_Year_2024,Conversion_Set,Instagram_Reels_Ad,2024-10-18,Brand_Awareness,Instagram_Reels,Mobile,18-24,Male,978274,731936,1.34,21781,2.23,17946,2.12,46275.22,1808,240558.99,5.2,133.05,561883,14.1,4458,1826,468,179
Holiday_Campaign_2024,Consideration_Set,Facebook_Feed_Ad,2024-10-19,Brand_Awareness,Facebook_Feed,Desktop,25-34,Female,598595,428224,1.4,12908,2.16,11740,2.32,29911.77,1058,163785.65,5.48,154.81,0,0.0,2148,911,162,81
Holiday_Campaign_2024,Engagement_Set,Instagram_Stories_Ad,2024-10-19,Conversions,Instagram_Stories,Desktop,25-34,Female,1150146,868139,1.32,17684,1.54,16339,2.51,44417.72,1815,215013.98,4.84,118.47,852677,21.3,7138,3608,837,260
Holiday_Campaign_2024,Retargeting_Set,Instagram_Feed_Ad,2024-10-19,Traffic,Instagram_Feed,Mobile,25-34,Female,1169603,810277,1.44,29213,2.5,22651,1.85,53989.47,2940,359352.58,6.66,122.23,0,0.0,7145,3985,517,254
Black_Friday_2024,Consideration_Set,Facebook_Marketplace_Ad,2024-10-19,Conversions,Facebook_Marketplace,Mobile,35-44,Male,1834557,1512732,1.21,45030,2.45,36821,2.1,94560.84,3360,532836.77,5.63,158.58,0,0.0,8298,3564,952,404
Black_Friday_2024,Engagement_Set,Instagram_Reels_Ad,2024-10-19,Conversions,Instagram_Reels,Mobile,35-44,Female,1046133,830114,1.26,21993,2.1,18654,2.35,51739.46,1765,271118.77,5.24,153.61,779941,19.2,5731,2996,583,230
Black_Friday_2024,Conversion_Set,Audience_Network_Ad,2024-10-19,Traffic,Audience_Network,Desktop,45-54,Male,613178,477645,1.28,11715,1.91,9770,2.43,28445.86,659,102396.53,3.6,155.38,0,0.0,3046,1447,275,122
Cyber_Monday_2024,Consideration_Set,Instagram_Feed_Ad,2024-10-19,Conversions,Instagram_Feed,Desktop,25-34,Female,1105082,810812,1.36,21272,1.92,18704,2.16,45929.28,2004,306822.03,6.68,153.1,0,0.0,4496,2047,336,284
Cyber_Monday_2024,Awareness_Set,Instagram_Reels_Ad,2024-10-19,Traffic,Instagram_Reels,Desktop,35-44,Male,1631006,1121674,1.45,34069,2.09,31625,2.42,82361.32,2712,352516.54,4.28,129.98,966452,20.6,9527,4818,736,600
Cyber_Monday_2024,Lookalike_Set,Instagram_Explore_Ad,2024-10-19,Brand_Awareness,Instagram_Explore,Mobile,25-34,Male,1796871,1250767,1.44,26379,1.47,22582,2.01,53022.99,1835,222142.99,4.19,121.06,0,0.0,11428,6468,878,700
Summer_Sale_2024,Traffic_Set,Instagram_Stories_Ad,2024-10-19,Conversions,Instagram_Stories,Mobile,45-54,Female,1508778,1092077,1.38,36897,2.45,31977,2.51,92494.49,2897,420174.39,4.54,145.04,898722,16.8,7850,4626,832,309
Summer_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-10-19,Conversions,Instagram_Reels,Mobile,35-44,Male,1121870,900466,1.25,20610,1.84,16870,2.46,50796.3,2089,332958.64,6.55,159.39,634081,16.8,6482,3768,842,326
Summer_Sale_2024,Retargeting_Set,Facebook_Feed_Ad,2024-10-19,Traffic,Facebook_Feed,Desktop,35-44,Male,2360847,1610085,1.47,41149,1.74,34077,2.62,107747.05,2311,309362.48,2.87,133.87,0,0.0,14852,6851,1240,845
Back_To_School_2024,Awareness_Set,Instagram_Reels_Ad,2024-10-19,Traffic,Instagram_Reels,Desktop,35-44,Male,1378992,1028489,1.34,34975,2.54,27961,2.56,89669.11,3226,443110.73,4.94,137.36,1006383,14.0,5368,3145,406,188
Back_To_School_2024,Traffic_Set,Facebook_Feed_Ad,2024-10-19,Brand_Awareness,Facebook_Feed,Desktop,45-54,Female,550595,380228,1.45,13410,2.44,12362,2.18,29294.62,1024,150798.62,5.15,147.26,0,0.0,2300,1057,174,111
Back_To_School_2024,Awareness_Set,Instagram_Explore_Ad,2024-10-19,Brand_Awareness,Instagram_Explore,Mobile,25-34,Male,836421,681292,1.23,19128,2.29,16984,2.03,38849.72,1886,322361.59,8.3,170.92,0,0.0,5266,2147,559,285
Spring_Launch_2024,Consideration_Set,Instagram_Stories_Ad,2024-10-19,Conversions,Instagram_Stories,Desktop,45-54,Male,1215102,1001076,1.21,21257,1.75,17044,2.19,46468.83,1520,257782.44,5.55,169.59,770884,17.0,6534,2719,754,379
Spring_Launch_2024,Traffic_Set,Facebook_Feed_Ad,2024-10-19,Brand_Awareness,Facebook_Feed,Mobile,35-44,Female,1888680,1545610,1.22,39571,2.1,34948,2.57,101832.94,3481,490980.81,4.82,141.05,0,0.0,6750,3683,863,331
Spring_Launch_2024,Retargeting_Set,Instagram_Feed_Ad,2024-10-19,Conversions,Instagram_Feed,Mobile,25-34,Female,852673,641968,1.33,19390,2.27,14835,2.54,49265.07,1910,281524.99,5.71,147.4,0,0.0,3297,1761,258,165
Valentine_Day_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-10-19,Brand_Awareness,Facebook_Marketplace,Mobile,45-54,Female,1015797,775418,1.31,18098,1.78,16401,2.46,44592.61,1880,246158.15,5.52,130.94,0,0.0,3743,1828,280,151
Valentine_Day_2024,Engagement_Set,Instagram_Reels_Ad,2024-10-19,Traffic,Instagram_Reels,Mobile,25-34,Male,1651536,1261475,1.31,23980,1.45,20150,2.23,53393.69,1651,275021.11,5.15,166.58,927974,15.3,6558,2776,804,284
Valentine_Day_2024,Traffic_Set,Audience_Network_Ad,2024-10-19,Brand_Awareness,Audience_Network,Desktop,45-54,Female,1327210,981070,1.35,28708,2.16,26491,2.5,71863.44,1702,280867.01,3.91,165.02,0,0.0,6444,3028,711,409
New_Year_2024,Traffic_Set,Facebook_Feed_Ad,2024-10-19,Conversions,Facebook_Feed,Desktop,45-54,Male,1157126,914374,1.27,19025,1.64,15783,2.53,48113.54,1563,187423.21,3.9,119.91,0,0.0,5813,3243,591,232
New_Year_2024,Retargeting_Set,Instagram_Explore_Ad,2024-10-19,Brand_Awareness,Instagram_Explore,Desktop,25-34,Male,1785087,1452439,1.23,39090,2.19,34754,2.45,95833.99,2359,353211.0,3.69,149.73,0,0.0,8260,3533,678,482
New_Year_2024,Traffic_Set,Instagram_Stories_Ad,2024-10-19,Traffic,Instagram_Stories,Mobile,18-24,Female,851325,614539,1.39,14828,1.74,11466,2.17,32127.82,1375,161266.67,5.02,117.28,467601,20.4,4495,2441,376,265
Holiday_Campaign_2024,Conversion_Set,Audience_Network_Ad,2024-10-20,Traffic,Audience_Network,Mobile,18-24,Female,919817,705081,1.3,13894,1.51,11113,2.44,33909.07,927,112506.96,3.32,121.37,0,0.0,4867,2480,518,260
Holiday_Campaign_2024,Retargeting_Set,Facebook_Feed_Ad,2024-10-20,Conversions,Facebook_Feed,Desktop,35-44,Male,990926,742269,1.33,24862,2.51,21275,2.3,57262.76,1710,284755.02,4.97,166.52,0,0.0,3540,1810,329,188
Holiday_Campaign_2024,Retargeting_Set,Instagram_Stories_Ad,2024-10-20,Brand_Awareness,Instagram_Stories,Desktop,45-54,Female,484802,379431,1.28,6905,1.42,5758,2.49,17203.89,469,55838.93,3.25,119.06,314683,23.1,1790,741,189,76
Black_Friday_2024,Lookalike_Set,Facebook_Feed_Ad,2024-10-20,Traffic,Facebook_Feed,Mobile,18-24,Female,856021,684453,1.25,14026,1.64,12445,2.2,30912.56,1394,240369.92,7.78,172.43,0,0.0,4241,2192,486,188
Black_Friday_2024,Traffic_Set,Instagram_Stories_Ad,2024-10-20,Conversions,Instagram_Stories,Desktop,18-24,Male,1373491,1125854,1.22,26359,1.92,20171,2.5,65823.49,2234,280984.47,4.27,125.78,724978,15.7,8630,5063,765,518
Black_Friday_2024,Retargeting_Set,Audience_Network_Ad,2024-10-20,Conversions,Audience_Network,Mobile,35-44,Female,820271,634193,1.29,14775,1.8,12598,2.02,29823.72,870,107953.02,3.62,124.08,0,0.0,3586,2134,458,214
Cyber_Monday_2024,Traffic_Set,Instagram_Feed_Ad,2024-10-20,Brand_Awareness,Instagram_Feed,Mobile,18-24,Male,1568297,1162484,1.35,30232,1.93,25116,1.8,54402.32,2468,296710.6,5.45,120.22,0,0.0,9261,4984,844,503
Cyber_Monday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-10-20,Brand_Awareness,Facebook_Feed,Desktop,25-34,Male,892856,638202,1.4,15865,1.78,14286,1.95,30863.9,1317,168084.88,5.45,127.63,0,0.0,3888,1738,422,197
Cyber_Monday_2024,Awareness_Set,Instagram_Stories_Ad,2024-10-20,Traffic,Instagram_Stories,Mobile,18-24,Female,2204294,1560621,1.41,31102,1.41,27391,1.86,57883.05,2109,282036.14,4.87,133.73,1574237,19.4,8933,4641,1004,416
Summer_Sale_2024,Awareness_Set,Audience_Network_Ad,2024-10-20,Conversions,Audience_Network,Mobile,25-34,Female,1083644,841826,1.29,23114,2.13,17988,2.35,54241.12,1836,293200.75,5.41,159.7,0,0.0,4412,1992,452,218
Summer_Sale_2024,Traffic_Set,Instagram_Explore_Ad,2024-10-20,Traffic,Instagram_Explore,Mobile,18-24,Female,1862331,1465477,1.27,38693,2.08,34272,1.89,73317.99,3520,502545.58,6.85,142.77,0,0.0,6706,2996,479,326
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-10-20,Traffic,Instagram_Feed,Mobile,25-34,Male,968075,796839,1.21,23642,2.44,21404,2.2,52035.63,2239,294380.23,5.66,131.48,0,0.0,5016,2400,402,186
Back_To_School_2024,Engagement_Set,Instagram_Reels_Ad,2024-10-20,Traffic,Instagram_Reels,Desktop,25-34,Female,1072567,739691,1.45,24257,2.26,22356,1.9,46152.66,1906,302766.05,6.56,158.85,637725,22.5,6612,2782,473,425
Back_To_School_2024,Retargeting_Set,Facebook_Feed_Ad,2024-10-20,Conversions,Facebook_Feed,Mobile,25-34,Male,1633942,1206409,1.35,23866,1.46,20768,2.02,48166.38,2409,390475.75,8.11,162.09,0,0.0,8902,4067,997,388
Back_To_School_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-10-20,Conversions,Facebook_Marketplace,Desktop,25-34,Male,800155,601128,1.33,15894,1.99,14220,2.52,40081.38,1160,164800.54,4.11,142.07,0,0.0,3929,1826,450,199
Spring_Launch_2024,Consideration_Set,Instagram_Feed_Ad,2024-10-20,Traffic,Instagram_Feed,Desktop,18-24,Male,2021086,1561383,1.29,33434,1.65,26513,2.09,69800.1,2429,339121.55,4.86,139.61,0,0.0,8186,4875,644,446
Spring_Launch_2024,Awareness_Set,Instagram_Explore_Ad,2024-10-20,Traffic,Instagram_Explore,Mobile,25-34,Female,921829,678506,1.36,16325,1.77,13548,2.2,35887.38,1384,207383.62,5.78,149.84,0,0.0,4970,2827,612,283
Spring_Launch_2024,Retargeting_Set,Instagram_Stories_Ad,2024-10-20,Brand_Awareness,Instagram_Stories,Mobile,45-54,Male,452457,370649,1.22,11478,2.54,10169,2.22,25427.75,780,124697.33,4.9,159.87,338548,19.8,2437,1068,222,138
