Advertiser,Campaign,Ad_Group,Creative,Date,Channel,Device,Environment,Data_Provider,Audience_Segment,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Conversion_Rate,Media_Cost,Revenue,ROAS,eCPM,eCPC,eCPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Video_Completions,Video_Completion_Rate,Frequency,Reach,Unique_Reach
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-11-06,Native,Desktop,CTV,Oracle,Geo_Proximity,2163460,24573,1.14,1499,1259,240,6.1,51344.95,233177.11,4.54,23.73,2.09,34.25,1947114,2163460,90.0,0,0.0,1.79,1210258,1089232
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-11-06,Native,Desktop,Web,Oracle,In_Market_Shoppers,1543633,22917,1.48,1637,1375,262,7.14,50583.78,278438.09,5.5,32.77,2.21,30.9,1389269,1543633,90.0,0,0.0,1.53,1010422,909379
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-11-06,Video,Connected_TV,Web,Experian,Contextual_Shopping,1969769,28685,1.46,2115,1776,339,7.37,46254.87,404441.65,8.74,23.48,1.61,21.87,1772792,1969769,90.0,1181861,60.0,1.49,1324502,1192051
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-11-06,Display,Desktop,Web,Neustar,Geo_Proximity,1534011,20324,1.32,1161,975,186,5.71,46959.16,182628.72,3.89,30.61,2.31,40.45,1380609,1534011,90.0,0,0.0,1.65,927607,834846
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-11-06,Native,Connected_TV,CTV,Oracle,Lookalike_Purchasers,1967040,26055,1.32,2158,1812,346,8.28,53673.87,404825.51,7.54,27.29,2.06,24.87,1770336,1967040,90.0,0,0.0,1.71,1151132,1036018
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-11-06,Video,Desktop,CTV,Neustar,Lookalike_Purchasers,1643405,26210,1.59,1881,1580,301,7.18,62518.8,325124.56,5.2,38.04,2.39,33.24,1479064,1643405,90.0,986043,60.0,1.64,1000629,900566
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-11-06,Display,Mobile,CTV,Experian,High_Intent_Buyers,2499663,41850,1.67,3140,2637,503,7.5,83969.97,597750.26,7.12,33.59,2.01,26.74,2249696,2499663,90.0,0,0.0,1.61,1551094,1395984
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-11-06,Video,Desktop,App,Oracle,Geo_Proximity,1552952,19718,1.27,1793,1506,287,9.09,47288.99,309567.41,6.55,30.45,2.4,26.37,1397656,1552952,90.0,931771,60.0,1.54,1006567,905910
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-11-06,Video,Mobile,Web,Experian,Lookalike_Purchasers,2355902,45877,1.95,3040,2553,487,6.63,74108.32,439951.7,5.94,31.46,1.62,24.38,2120311,2355902,90.0,1413541,60.0,1.51,1555773,1400195
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-11-06,Display,Desktop,App,Experian,In_Market_Shoppers,1969138,40348,2.05,2799,2351,448,6.94,95090.77,466076.61,4.9,48.29,2.36,33.97,1772224,1969138,90.0,0,0.0,1.54,1275000,1147500
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-11-06,Video,Desktop,Web,Neustar,In_Market_Shoppers,1415467,23311,1.65,1523,1279,244,6.53,49921.3,234970.76,4.71,35.27,2.14,32.78,1273920,1415467,90.0,849280,60.0,1.66,852650,767385
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-11-06,Native,Mobile,Web,Neustar,Geo_Proximity,1975933,27890,1.41,1766,1483,283,6.33,53110.95,307517.09,5.79,26.88,1.9,30.07,1778339,1975933,90.0,0,0.0,1.67,1184203,1065782
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-11-06,Display,Mobile,CTV,Experian,Contextual_Shopping,1311675,14954,1.14,1222,1026,196,8.17,33637.83,225441.37,6.7,25.64,2.25,27.53,1180507,1311675,90.0,0,0.0,1.6,821297,739167
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-11-06,Display,Mobile,Web,Experian,In_Market_Shoppers,1422341,18470,1.3,1474,1238,236,7.98,38073.28,242418.72,6.37,26.77,2.06,25.83,1280106,1422341,90.0,0,0.0,1.58,902080,811872
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-06,Video,Mobile,App,Neustar,Lookalike_Purchasers,2683045,33548,1.25,3131,2630,501,9.33,68981.12,578398.46,8.38,25.71,2.06,22.03,2414740,2683045,90.0,1609827,60.0,1.47,1827754,1644978
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-11-06,Video,Desktop,App,Neustar,High_Intent_Buyers,3006305,45191,1.5,3215,2700,515,7.11,94209.36,562476.49,5.97,31.34,2.08,29.3,2705674,3006305,90.0,1803783,60.0,1.71,1762599,1586339
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-11-06,Display,Connected_TV,CTV,LiveRamp,High_Intent_Buyers,2010068,38489,1.91,2186,1836,350,5.68,92106.34,421899.15,4.58,45.82,2.39,42.13,1809061,2010068,90.0,0,0.0,1.66,1209937,1088943
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-11-06,Video,Connected_TV,App,LiveRamp,Contextual_Shopping,1649036,22595,1.37,1313,1102,211,5.81,51596.56,224634.15,4.35,31.29,2.28,39.3,1484132,1649036,90.0,989421,60.0,1.77,932731,839457
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-11-07,Native,Desktop,CTV,Oracle,Behavioral_Shoppers,2407715,35830,1.49,2095,1759,336,5.85,72438.39,348810.3,4.82,30.09,2.02,34.58,2166943,2407715,90.0,0,0.0,1.52,1583396,1425056
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-11-07,Display,Connected_TV,Web,Experian,Contextual_Shopping,2504756,44024,1.76,2932,2462,470,6.66,74297.0,425106.13,5.72,29.66,1.69,25.34,2254280,2504756,90.0,0,0.0,1.67,1497225,1347502
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-11-07,Display,Desktop,CTV,LiveRamp,Geo_Proximity,1587892,17947,1.13,1112,934,178,6.2,30890.02,184709.61,5.98,19.45,1.72,27.78,1429102,1587892,90.0,0,0.0,1.54,1032983,929684
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-11-07,Video,Desktop,App,Experian,Geo_Proximity,2984658,50856,1.7,4706,3953,753,9.25,99973.22,865098.37,8.65,33.5,1.97,21.24,2686192,2984658,90.0,1790794,60.0,1.66,1792697,1613427
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-11-07,Display,Desktop,CTV,Neustar,Geo_Proximity,3009522,55903,1.86,4881,4100,781,8.73,99373.38,759737.32,7.65,33.02,1.78,20.36,2708569,3009522,90.0,0,0.0,1.65,1819987,1637988
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-11-07,Video,Mobile,CTV,LiveRamp,In_Market_Shoppers,2328949,38157,1.64,3298,2770,528,8.64,65736.6,538662.82,8.19,28.23,1.72,19.93,2096054,2328949,90.0,1397369,60.0,1.54,1509415,1358473
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-11-07,Video,Mobile,Web,LiveRamp,Behavioral_Shoppers,1525822,20586,1.35,1647,1383,264,8.0,48856.9,287176.97,5.88,32.02,2.37,29.66,1373239,1525822,90.0,915493,60.0,1.67,913300,821970
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-11-07,Video,Mobile,CTV,Experian,Contextual_Shopping,2893584,41795,1.44,3109,2611,498,7.44,94984.4,464941.92,4.89,32.83,2.27,30.55,2604225,2893584,90.0,1736150,60.0,1.64,1762789,1586510
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-11-07,Display,Mobile,Web,Experian,Geo_Proximity,1433360,22453,1.57,1915,1608,307,8.53,38823.99,357873.37,9.22,27.09,1.73,20.27,1290024,1433360,90.0,0,0.0,1.47,973690,876321
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-11-07,Display,Connected_TV,CTV,Neustar,Lookalike_Purchasers,1272258,15640,1.23,1475,1239,236,9.43,29413.93,247217.38,8.4,23.12,1.88,19.94,1145032,1272258,90.0,0,0.0,1.7,748206,673385
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-11-07,Display,Mobile,CTV,Experian,Behavioral_Shoppers,2150374,26674,1.24,1640,1377,263,6.15,63759.58,300016.68,4.71,29.65,2.39,38.88,1935336,2150374,90.0,0,0.0,1.64,1312048,1180843
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-11-07,Display,Mobile,Web,Neustar,Contextual_Shopping,1360726,17117,1.26,1238,1039,199,7.23,39808.99,238760.66,6.0,29.26,2.33,32.16,1224653,1360726,90.0,0,0.0,1.49,911456,820310
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-11-07,Native,Connected_TV,App,Experian,In_Market_Shoppers,2094356,26634,1.27,1526,1281,245,5.73,46056.84,227476.78,4.94,21.99,1.73,30.18,1884920,2094356,90.0,0,0.0,1.75,1193674,1074306
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-11-07,Display,Desktop,CTV,Experian,High_Intent_Buyers,2195595,27919,1.27,1603,1346,257,5.74,56384.5,245322.86,4.35,25.68,2.02,35.17,1976035,2195595,90.0,0,0.0,1.79,1226809,1104128
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-11-07,Video,Connected_TV,CTV,Experian,Lookalike_Purchasers,1997534,28672,1.44,2390,2007,383,8.34,66360.34,452747.85,6.82,33.22,2.31,27.77,1797780,1997534,90.0,1198520,60.0,1.72,1158649,1042784
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-11-07,Native,Mobile,Web,Neustar,Geo_Proximity,1674342,19957,1.19,1424,1196,228,7.14,38744.37,217928.31,5.62,23.14,1.94,27.21,1506907,1674342,90.0,0,0.0,1.53,1095187,985668
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-11-07,Video,Mobile,App,Neustar,Lookalike_Purchasers,3187273,43594,1.37,2703,2270,433,6.2,76573.57,479569.95,6.26,24.02,1.76,28.33,2868545,3187273,90.0,1912363,60.0,1.77,1800790,1620711
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-11-07,Native,Mobile,App,LiveRamp,High_Intent_Buyers,2060660,26523,1.29,1989,1670,319,7.5,47798.36,383000.77,8.01,23.2,1.8,24.03,1854594,2060660,90.0,0,0.0,1.65,1250828,1125745
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-07,Video,Desktop,CTV,Experian,In_Market_Shoppers,1704776,20163,1.18,1653,1388,265,8.2,44981.0,263893.47,5.87,26.39,2.23,27.21,1534298,1704776,90.0,1022865,60.0,1.54,1104721,994248
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-07,Video,Connected_TV,App,Oracle,Lookalike_Purchasers,1506713,28418,1.89,2127,1786,341,7.48,54499.45,380943.34,6.99,36.17,1.92,25.62,1356041,1506713,90.0,904027,60.0,1.58,955561,860004
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-07,Video,Mobile,Web,Neustar,Behavioral_Shoppers,1913568,25308,1.32,2234,1876,358,8.83,49236.3,369178.2,7.5,25.73,1.95,22.04,1722211,1913568,90.0,1148140,60.0,1.72,1115517,1003965
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-11-07,Video,Connected_TV,App,Experian,Behavioral_Shoppers,2434044,40220,1.65,2870,2410,460,7.14,95800.59,462775.24,4.83,39.36,2.38,33.38,2190639,2434044,90.0,1460426,60.0,1.78,1367764,1230987
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-11-07,Native,Connected_TV,Web,LiveRamp,Lookalike_Purchasers,2294734,42145,1.84,2441,2050,391,5.79,72686.65,404644.0,5.57,31.68,1.72,29.78,2065260,2294734,90.0,0,0.0,1.63,1409305,1268374
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-11-07,Video,Connected_TV,App,Experian,Contextual_Shopping,2110990,28088,1.33,1642,1379,263,5.85,62221.56,284454.51,4.57,29.48,2.22,37.89,1899891,2110990,90.0,1266594,60.0,1.67,1261999,1135799
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-11-08,Native,Mobile,CTV,Experian,Lookalike_Purchasers,1972456,38709,1.96,2209,1855,354,5.71,80015.12,383383.98,4.79,40.57,2.07,36.22,1775210,1972456,90.0,0,0.0,1.51,1310204,1179183
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-11-08,Native,Desktop,CTV,LiveRamp,In_Market_Shoppers,2049199,29004,1.42,2709,2275,434,9.34,59606.18,443881.56,7.45,29.09,2.06,22.0,1844279,2049199,90.0,0,0.0,1.67,1223959,1101563
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-11-08,Display,Connected_TV,Web,Neustar,Lookalike_Purchasers,2280379,29636,1.3,2525,2121,404,8.52,53208.73,388549.15,7.3,23.33,1.8,21.07,2052341,2280379,90.0,0,0.0,1.67,1362691,1226421
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-11-08,Native,Desktop,Web,Oracle,In_Market_Shoppers,1835466,27963,1.52,1463,1228,235,5.23,56217.8,229421.77,4.08,30.63,2.01,38.43,1651919,1835466,90.0,0,0.0,1.63,1128468,1015621
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-11-08,Native,Desktop,App,Experian,In_Market_Shoppers,2558290,33487,1.31,2207,1853,354,6.59,78901.69,401174.89,5.08,30.84,2.36,35.75,2302461,2558290,90.0,0,0.0,1.69,1514536,1363082
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-11-08,Native,Connected_TV,App,LiveRamp,Geo_Proximity,1248007,25166,2.02,1446,1214,232,5.75,47608.23,230670.76,4.85,38.15,1.89,32.92,1123206,1248007,90.0,0,0.0,1.75,714341,642906
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-11-08,Display,Connected_TV,Web,Neustar,Lookalike_Purchasers,2178139,30299,1.39,2036,1710,326,6.72,71964.11,345779.45,4.8,33.04,2.38,35.35,1960325,2178139,90.0,0,0.0,1.49,1460937,1314843
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-11-08,Display,Mobile,Web,Neustar,Geo_Proximity,1644787,22187,1.35,1291,1084,207,5.82,42156.66,244053.42,5.79,25.63,1.9,32.65,1480308,1644787,90.0,0,0.0,1.68,977757,879981
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-11-08,Native,Desktop,Web,Oracle,Contextual_Shopping,1272588,25438,2.0,1859,1561,298,7.31,51439.71,317231.9,6.17,40.42,2.02,27.67,1145329,1272588,90.0,0,0.0,1.69,754335,678901
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-11-08,Native,Connected_TV,CTV,Oracle,In_Market_Shoppers,2235392,43222,1.93,2965,2490,475,6.86,83639.25,440737.55,5.27,37.42,1.94,28.21,2011852,2235392,90.0,0,0.0,1.62,1375836,1238252
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-11-08,Display,Connected_TV,App,Experian,In_Market_Shoppers,1302120,17924,1.38,1684,1414,270,9.4,41654.51,293208.19,7.04,31.99,2.32,24.74,1171908,1302120,90.0,0,0.0,1.55,841676,757508
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-11-08,Video,Connected_TV,Web,LiveRamp,In_Market_Shoppers,2440099,30702,1.26,2309,1939,370,7.52,71180.14,426587.86,5.99,29.17,2.32,30.83,2196089,2440099,90.0,1464059,60.0,1.58,1539837,1385853
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-11-08,Native,Mobile,App,Experian,Behavioral_Shoppers,2656422,36076,1.36,3055,2566,489,8.47,65908.43,586291.61,8.9,24.81,1.83,21.57,2390779,2656422,90.0,0,0.0,1.69,1569438,1412494
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-11-08,Native,Desktop,Web,Neustar,High_Intent_Buyers,1709666,26967,1.58,1757,1475,282,6.52,49091.71,292560.3,5.96,28.71,1.82,27.94,1538699,1709666,90.0,0,0.0,1.52,1127078,1014370
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-11-08,Display,Desktop,Web,Neustar,High_Intent_Buyers,1987022,30730,1.55,1991,1672,319,6.48,52398.79,371585.14,7.09,26.37,1.71,26.32,1788319,1987022,90.0,0,0.0,1.5,1327033,1194329
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-11-08,Video,Mobile,App,Experian,Behavioral_Shoppers,1777354,32680,1.84,2935,2465,470,8.98,71540.26,469357.17,6.56,40.25,2.19,24.37,1599618,1777354,90.0,1066412,60.0,1.64,1086300,977670
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-11-08,Native,Mobile,App,Neustar,In_Market_Shoppers,1852046,30392,1.64,2737,2299,438,9.01,64950.91,454066.05,6.99,35.07,2.14,23.73,1666841,1852046,90.0,0,0.0,1.5,1231020,1107918
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-11-08,Video,Connected_TV,App,Experian,In_Market_Shoppers,1609019,22261,1.38,1562,1312,250,7.02,46169.36,301431.73,6.53,28.69,2.07,29.56,1448117,1609019,90.0,965411,60.0,1.57,1025431,922887
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-08,Video,Mobile,Web,Oracle,Behavioral_Shoppers,1407458,25557,1.82,2407,2021,386,9.42,53388.72,386383.04,7.24,37.93,2.09,22.18,1266712,1407458,90.0,844474,60.0,1.56,904415,813973
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-11-08,Display,Connected_TV,App,LiveRamp,High_Intent_Buyers,1553219,25384,1.63,2359,1981,378,9.29,49480.49,374165.5,7.56,31.86,1.95,20.98,1397897,1553219,90.0,0,0.0,1.57,988946,890051
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-08,Video,Connected_TV,Web,Neustar,Contextual_Shopping,2155826,32368,1.5,2083,1749,334,6.44,65388.32,314612.86,4.81,30.33,2.02,31.39,1940243,2155826,90.0,1293495,60.0,1.69,1274555,1147099
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-11-08,Display,Desktop,Web,Oracle,High_Intent_Buyers,1780800,35487,1.99,2424,2036,388,6.83,80460.57,358754.24,4.46,45.18,2.27,33.19,1602720,1780800,90.0,0,0.0,1.71,1041443,937298
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-11-08,Display,Mobile,App,LiveRamp,High_Intent_Buyers,1565381,27719,1.77,1722,1446,276,6.21,65189.19,300010.79,4.6,41.64,2.35,37.86,1408842,1565381,90.0,0,0.0,1.49,1052345,947110
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-11-08,Display,Desktop,Web,LiveRamp,Behavioral_Shoppers,1132848,19032,1.68,1257,1055,202,6.6,43645.64,180346.98,4.13,38.53,2.29,34.72,1019563,1132848,90.0,0,0.0,1.53,739889,665900
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-11-09,Video,Mobile,Web,Neustar,Lookalike_Purchasers,1754477,34640,1.97,2471,2075,396,7.13,60195.24,454715.07,7.55,34.31,1.74,24.36,1579029,1754477,90.0,1052686,60.0,1.61,1088462,979615
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-11-09,Display,Connected_TV,App,Experian,Behavioral_Shoppers,1080605,12442,1.15,773,649,124,6.21,27010.4,127302.72,4.71,25.0,2.17,34.94,972544,1080605,90.0,0,0.0,1.6,673498,606148
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-11-09,Video,Desktop,CTV,LiveRamp,High_Intent_Buyers,1949480,35313,1.81,2363,1984,379,6.69,65960.37,406733.26,6.17,33.83,1.87,27.91,1754532,1949480,90.0,1169688,60.0,1.53,1272854,1145568
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-11-09,Native,Mobile,App,Oracle,Lookalike_Purchasers,1614171,18837,1.17,1041,874,167,5.53,42889.44,193533.13,4.51,26.57,2.28,41.2,1452753,1614171,90.0,0,0.0,1.57,1028488,925639
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-11-09,Video,Desktop,Web,Oracle,High_Intent_Buyers,1408930,25936,1.84,2311,1941,370,8.91,60490.07,423477.02,7.0,42.93,2.33,26.17,1268037,1408930,90.0,845358,60.0,1.63,864542,778087
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-11-09,Native,Mobile,App,LiveRamp,Geo_Proximity,2068610,33040,1.6,2374,1994,380,7.19,66456.67,348760.75,5.25,32.13,2.01,27.99,1861749,2068610,90.0,0,0.0,1.52,1363243,1226918
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-11-09,Display,Desktop,App,Oracle,Behavioral_Shoppers,1768484,20334,1.15,1062,892,170,5.22,47177.54,204934.2,4.34,26.68,2.32,44.42,1591635,1768484,90.0,0,0.0,1.68,1051993,946793
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-11-09,Video,Desktop,App,LiveRamp,Lookalike_Purchasers,2267388,25806,1.14,2338,1963,375,9.06,48674.0,391874.15,8.05,21.47,1.89,20.82,2040649,2267388,90.0,1360432,60.0,1.65,1370701,1233630
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-11-09,Video,Connected_TV,App,Experian,Geo_Proximity,1812793,34791,1.92,3143,2640,503,9.03,67626.9,483160.95,7.14,37.31,1.94,21.52,1631513,1812793,90.0,1087675,60.0,1.58,1146873,1032185
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-11-09,Video,Desktop,CTV,LiveRamp,Lookalike_Purchasers,1632101,23375,1.43,2162,1816,346,9.25,53689.38,356368.76,6.64,32.9,2.3,24.83,1468890,1632101,90.0,979260,60.0,1.67,975624,878061
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-11-09,Display,Connected_TV,App,Neustar,Lookalike_Purchasers,2317901,42937,1.85,2559,2149,410,5.96,99850.65,389612.86,3.9,43.08,2.33,39.02,2086110,2317901,90.0,0,0.0,1.58,1468744,1321869
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-11-09,Display,Mobile,CTV,Oracle,In_Market_Shoppers,2566807,36853,1.44,2789,2342,447,7.57,84911.47,444719.72,5.24,33.08,2.3,30.45,2310126,2566807,90.0,0,0.0,1.5,1714039,1542635
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-11-09,Native,Desktop,Web,Oracle,Lookalike_Purchasers,1358583,22177,1.63,1417,1190,227,6.39,51989.21,205714.83,3.96,38.27,2.34,36.69,1222724,1358583,90.0,0,0.0,1.78,761243,685118
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-11-09,Video,Mobile,Web,Neustar,High_Intent_Buyers,2975664,54455,1.83,3152,2647,505,5.79,128167.99,588924.51,4.59,43.07,2.35,40.66,2678097,2975664,90.0,1785398,60.0,1.7,1750059,1575053
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-11-09,Video,Mobile,App,Oracle,High_Intent_Buyers,1503375,23022,1.53,1741,1462,279,7.56,51403.97,303963.75,5.91,34.19,2.23,29.53,1353037,1503375,90.0,902025,60.0,1.76,856425,770782
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-11-09,Video,Mobile,CTV,Experian,In_Market_Shoppers,1930693,25060,1.3,1769,1485,284,7.06,47971.17,260072.29,5.42,24.85,1.91,27.12,1737623,1930693,90.0,1158415,60.0,1.75,1101053,990947
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-11-09,Native,Mobile,CTV,LiveRamp,Behavioral_Shoppers,1966443,32898,1.67,3084,2590,494,9.37,77676.37,470026.0,6.05,39.5,2.36,25.19,1769798,1966443,90.0,0,0.0,1.51,1305884,1175295
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-11-09,Native,Connected_TV,CTV,LiveRamp,Behavioral_Shoppers,2059048,26463,1.29,1875,1575,300,7.09,48378.28,315806.57,6.53,23.5,1.83,25.8,1853143,2059048,90.0,0,0.0,1.57,1314354,1182918
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-11-09,Display,Mobile,Web,Oracle,Contextual_Shopping,1094802,17980,1.64,1411,1185,226,7.85,37630.47,267236.06,7.1,34.37,2.09,26.67,985321,1094802,90.0,0,0.0,1.57,698949,629054
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-09,Video,Desktop,CTV,Oracle,Contextual_Shopping,2073230,25101,1.21,1817,1526,291,7.24,51728.96,310409.69,6.0,24.95,2.06,28.47,1865907,2073230,90.0,1243938,60.0,1.6,1298294,1168464
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-11-09,Video,Mobile,Web,Neustar,Behavioral_Shoppers,2691077,54882,2.04,4277,3592,685,7.79,97570.48,612135.02,6.27,36.26,1.78,22.81,2421969,2691077,90.0,1614646,60.0,1.59,1691884,1522695
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-11-09,Display,Mobile,CTV,Experian,Lookalike_Purchasers,1816629,22255,1.23,1591,1336,255,7.15,52915.23,266830.99,5.04,29.13,2.38,33.26,1634966,1816629,90.0,0,0.0,1.51,1205949,1085354
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-11-09,Video,Desktop,Web,LiveRamp,Behavioral_Shoppers,986564,15330,1.55,1020,856,164,6.65,24874.52,172446.31,6.93,25.21,1.62,24.39,887907,986564,90.0,591938,60.0,1.65,599281,539352
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-11-09,Native,Mobile,CTV,Neustar,Geo_Proximity,3059912,50324,1.64,3571,2999,572,7.1,84588.27,589612.94,6.97,27.64,1.68,23.69,2753920,3059912,90.0,0,0.0,1.47,2075887,1868298
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-11-10,Video,Connected_TV,App,Neustar,High_Intent_Buyers,1129400,16823,1.49,1479,1242,237,8.79,33915.75,211353.37,6.23,30.03,2.02,22.93,1016460,1129400,90.0,677640,60.0,1.6,705755,635179
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-11-10,Native,Desktop,App,Neustar,Lookalike_Purchasers,1611773,28733,1.78,2421,2033,388,8.43,46852.42,367581.84,7.85,29.07,1.63,19.35,1450595,1611773,90.0,0,0.0,1.59,1016320,914688
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-11-10,Display,Connected_TV,CTV,Neustar,Geo_Proximity,1512736,27890,1.84,1702,1429,273,6.1,51719.64,246618.85,4.77,34.19,1.85,30.39,1361462,1512736,90.0,0,0.0,1.64,924062,831655
