Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-19,Video,Desktop,Desktop,2738939,66708,2.44,4292,3648,644,3648,644,129911.3,727150.25,5.6,47.43,1.95,30.27,2465045,2738939,90.0,2465045,2738939,2738939,14.7
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-19,Video,Mobile,Mobile,3440637,81777,2.38,6948,5905,1043,5905,1043,155509.89,1266583.22,8.14,45.2,1.9,22.38,3096573,3440637,90.0,3096573,3440637,3440637,13.3
Spring_Launch_2024,Native_Placement,Native_Creative,Deals.com,2024-10-19,Native,Mobile,Mobile,1864811,52107,2.79,3938,3347,591,3347,591,122313.27,674604.02,5.52,65.59,2.35,31.06,1678329,1864811,90.0,1678329,1864811,1864811,15.7
Spring_Launch_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-19,Native,Mobile,Mobile,2332963,52746,2.26,2828,2403,425,2403,425,97359.13,449177.89,4.61,41.73,1.85,34.43,2099666,2332963,90.0,2099666,2332963,2332963,12.3
Valentine_Day_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-19,Video,Mobile,Mobile,1889061,40727,2.16,3166,2691,475,2691,475,100033.89,579641.27,5.79,52.95,2.46,31.6,1700154,1889061,90.0,1700154,1889061,1889061,9.1
Valentine_Day_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-19,Native,Mobile,Mobile,2298996,36564,1.59,2033,1728,305,1728,305,71835.03,369235.05,5.14,31.25,1.96,35.33,2069096,2298996,90.0,2069096,2298996,2298996,10.6
Valentine_Day_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-19,Video,Desktop,Desktop,1397528,28787,2.06,2276,1934,342,1934,342,69953.91,443011.09,6.33,50.06,2.43,30.74,1257775,1397528,90.0,1257775,1397528,1397528,13.3
New_Year_2024,Display_Placement,Display_Creative,Deals.com,2024-10-19,Display,Desktop,Desktop,2934225,71597,2.44,5911,5024,887,5024,887,151793.84,1076303.08,7.09,51.73,2.12,25.68,2640802,2934225,90.0,2640802,2934225,2934225,12.4
New_Year_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-19,Display,Desktop,Desktop,2430020,38993,1.6,2824,2400,424,2400,424,78512.42,519010.26,6.61,32.31,2.01,27.8,2187018,2430020,90.0,2187018,2430020,2430020,10.2
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-19,Native,Mobile,Mobile,2173127,53486,2.46,4259,3620,639,3620,639,114347.84,709901.67,6.21,52.62,2.14,26.85,1955814,2173127,90.0,1955814,2173127,2173127,14.4
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-20,Display,Mobile,Mobile,1847266,49776,2.69,4255,3616,639,3616,639,89494.38,749290.35,8.37,48.45,1.8,21.03,1662539,1847266,90.0,1662539,1847266,1847266,9.1
Holiday_Campaign_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-20,Native,Desktop,Desktop,1423563,29663,2.08,2698,2293,405,2293,405,54328.15,478411.02,8.81,38.16,1.83,20.14,1281206,1423563,90.0,1281206,1423563,1423563,10.2
Holiday_Campaign_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-20,Display,Desktop,Desktop,1564332,35024,2.24,2954,2510,444,2510,444,77861.79,472597.36,6.07,49.77,2.22,26.36,1407898,1564332,90.0,1407898,1564332,1564332,15.5
Black_Friday_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-20,Video,Mobile,Mobile,2854231,63181,2.21,4819,4096,723,4096,723,153414.84,710875.23,4.63,53.75,2.43,31.84,2568807,2854231,90.0,2568807,2854231,2854231,11.7
Black_Friday_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-20,Video,Desktop,Desktop,2271207,36101,1.59,2933,2493,440,2493,440,72878.6,454420.71,6.24,32.09,2.02,24.85,2044086,2271207,90.0,2044086,2271207,2271207,13.3
Black_Friday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-20,Video,Desktop,Desktop,3514081,75794,2.16,4479,3807,672,3807,672,146825.64,871385.04,5.93,41.78,1.94,32.78,3162672,3514081,90.0,3162672,3514081,3514081,9.6
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-20,Video,Mobile,Mobile,1722379,49036,2.85,4520,3842,678,3842,678,111507.28,687944.66,6.17,64.74,2.27,24.67,1550141,1722379,90.0,1550141,1722379,1722379,10.6
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-20,Display,Desktop,Desktop,1996504,47374,2.37,3337,2836,501,2836,501,81489.65,531770.66,6.53,40.82,1.72,24.42,1796853,1996504,90.0,1796853,1996504,1996504,15.2
Cyber_Monday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-20,Display,Mobile,Mobile,1247325,29795,2.39,1678,1426,252,1426,252,72149.91,288213.97,3.99,57.84,2.42,43.0,1122592,1247325,90.0,1122592,1247325,1247325,12.5
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-20,Video,Mobile,Mobile,2630898,40822,1.55,3164,2689,475,2689,475,95713.11,467475.35,4.88,36.38,2.34,30.25,2367808,2630898,90.0,2367808,2630898,2630898,11.4
Summer_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-20,Video,Desktop,Desktop,1562056,28422,1.82,2171,1845,326,1845,326,65560.97,356932.08,5.44,41.97,2.31,30.2,1405850,1562056,90.0,1405850,1562056,1562056,11.8
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-20,Display,Desktop,Desktop,1831434,32799,1.79,3021,2567,454,2567,454,77647.92,483470.46,6.23,42.4,2.37,25.7,1648290,1831434,90.0,1648290,1831434,1831434,11.6
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-20,Video,Mobile,Mobile,1452140,28994,2.0,2375,2018,357,2018,357,49022.36,449797.86,9.18,33.76,1.69,20.64,1306926,1452140,90.0,1306926,1452140,1452140,11.0
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-20,Display,Desktop,Desktop,3370911,72130,2.14,6306,5360,946,5360,946,171211.74,1008113.29,5.89,50.79,2.37,27.15,3033819,3370911,90.0,3033819,3370911,3370911,13.6
Back_To_School_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-20,Native,Desktop,Desktop,2869105,62211,2.17,4580,3893,687,3893,687,120463.56,734264.3,6.1,41.99,1.94,26.3,2582194,2869105,90.0,2582194,2869105,2869105,12.9
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-20,Display,Mobile,Mobile,1678446,46533,2.77,3804,3233,571,3233,571,95508.64,561668.61,5.88,56.9,2.05,25.11,1510601,1678446,90.0,1510601,1678446,1678446,13.5
Spring_Launch_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-20,Video,Mobile,Mobile,1391083,33906,2.44,1890,1606,284,1606,284,75648.55,312228.52,4.13,54.38,2.23,40.03,1251974,1391083,90.0,1251974,1391083,1391083,13.7
Spring_Launch_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-20,Video,Desktop,Desktop,2198045,37255,1.69,2370,2014,356,2014,356,75466.32,373048.85,4.94,34.33,2.03,31.84,1978240,2198045,90.0,1978240,2198045,2198045,9.4
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-20,Display,Desktop,Desktop,2069152,51141,2.47,4026,3422,604,3422,604,127299.8,671263.05,5.27,61.52,2.49,31.62,1862236,2069152,90.0,1862236,2069152,2069152,11.2
Valentine_Day_2024,Display_Placement,Display_Creative,Deals.com,2024-10-20,Display,Desktop,Desktop,2266838,47236,2.08,3794,3224,570,3224,570,116903.49,644823.12,5.52,51.57,2.47,30.81,2040154,2266838,90.0,2040154,2266838,2266838,12.5
Valentine_Day_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-20,Display,Mobile,Mobile,2483519,63032,2.54,4773,4057,716,4057,716,109320.5,928444.61,8.49,44.02,1.73,22.9,2235167,2483519,90.0,2235167,2483519,2483519,11.6
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-20,Video,Mobile,Mobile,1034817,29343,2.84,2692,2288,404,2288,404,57435.46,431322.37,7.51,55.5,1.96,21.34,931335,1034817,90.0,931335,1034817,1034817,14.2
New_Year_2024,Native_Placement,Native_Creative,Deals.com,2024-10-20,Native,Mobile,Mobile,1555423,29115,1.87,2812,2390,422,2390,422,62748.55,515685.31,8.22,40.34,2.16,22.31,1399880,1555423,90.0,1399880,1555423,1555423,14.1
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-20,Native,Mobile,Mobile,2395547,65457,2.73,4911,4174,737,4174,737,151391.42,909210.29,6.01,63.2,2.31,30.83,2155992,2395547,90.0,2155992,2395547,2395547,15.8
Holiday_Campaign_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-21,Video,Desktop,Desktop,1964317,53395,2.72,3031,2576,455,2576,455,95359.26,462456.81,4.85,48.55,1.79,31.46,1767885,1964317,90.0,1767885,1964317,1964317,9.8
Holiday_Campaign_2024,Video_Placement,Video_Creative,Deals.com,2024-10-21,Video,Mobile,Mobile,878611,14952,1.7,1455,1236,219,1236,219,28537.92,245721.06,8.61,32.48,1.91,19.61,790749,878611,90.0,790749,878611,878611,14.9
Holiday_Campaign_2024,Display_Placement,Display_Creative,Deals.com,2024-10-21,Display,Desktop,Desktop,1787149,35008,1.96,2088,1774,314,1774,314,60653.01,404024.71,6.66,33.94,1.73,29.05,1608434,1787149,90.0,1608434,1787149,1787149,15.2
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-21,Native,Desktop,Desktop,2099246,56399,2.69,3353,2850,503,2850,503,131939.67,608976.66,4.62,62.85,2.34,39.35,1889321,2099246,90.0,1889321,2099246,2099246,15.7
Black_Friday_2024,Display_Placement,Display_Creative,Deals.com,2024-10-21,Display,Desktop,Desktop,2427105,50642,2.09,3330,2830,500,2830,500,96050.2,591978.98,6.16,39.57,1.9,28.84,2184394,2427105,90.0,2184394,2427105,2427105,10.0
Black_Friday_2024,Native_Placement,Native_Creative,Deals.com,2024-10-21,Native,Mobile,Mobile,1867348,44696,2.39,2608,2216,392,2216,392,84737.51,505523.42,5.97,45.38,1.9,32.49,1680613,1867348,90.0,1680613,1867348,1867348,14.7
Cyber_Monday_2024,Display_Placement,Display_Creative,Deals.com,2024-10-21,Display,Mobile,Mobile,3041315,81199,2.67,4313,3666,647,3666,647,136828.64,657095.46,4.8,44.99,1.69,31.72,2737183,3041315,90.0,2737183,3041315,3041315,12.5
Cyber_Monday_2024,Video_Placement,Video_Creative,Deals.com,2024-10-21,Video,Mobile,Mobile,2329791,39375,1.69,2195,1865,330,1865,330,93547.15,369172.42,3.95,40.15,2.38,42.62,2096811,2329791,90.0,2096811,2329791,2329791,16.2
Cyber_Monday_2024,Native_Placement,Native_Creative,Deals.com,2024-10-21,Native,Mobile,Mobile,1146070,27440,2.39,2433,2068,365,2068,365,66213.16,389577.48,5.88,57.77,2.41,27.21,1031463,1146070,90.0,1031463,1146070,1146070,10.2
Summer_Sale_2024,Native_Placement,Native_Creative,Deals.com,2024-10-21,Native,Desktop,Desktop,2049576,49601,2.42,3769,3203,566,3203,566,108286.56,548566.49,5.07,52.83,2.18,28.73,1844618,2049576,90.0,1844618,2049576,2049576,11.7
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-21,Video,Mobile,Mobile,2527731,67748,2.68,5923,5034,889,5034,889,138262.85,1046339.46,7.57,54.7,2.04,23.34,2274957,2527731,90.0,2274957,2527731,2527731,9.1
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-21,Video,Desktop,Desktop,1183259,19740,1.67,1670,1419,251,1419,251,42678.36,266908.01,6.25,36.07,2.16,25.56,1064933,1183259,90.0,1064933,1183259,1183259,11.5
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-21,Display,Desktop,Desktop,2081984,40933,1.97,3929,3339,590,3339,590,85484.28,662768.42,7.75,41.06,2.09,21.76,1873785,2081984,90.0,1873785,2081984,2081984,13.5
Back_To_School_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-21,Native,Mobile,Mobile,1180080,23711,2.01,1393,1184,209,1184,209,52388.62,254494.2,4.86,44.39,2.21,37.61,1062072,1180080,90.0,1062072,1180080,1180080,15.7
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-21,Display,Desktop,Desktop,2052866,33420,1.63,3107,2640,467,2640,467,73863.9,600749.09,8.13,35.98,2.21,23.77,1847579,2052866,90.0,1847579,2052866,2052866,12.0
Spring_Launch_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-21,Display,Mobile,Mobile,2832047,56483,1.99,3328,2828,500,2828,500,112855.95,483382.27,4.28,39.85,2.0,33.91,2548842,2832047,90.0,2548842,2832047,2832047,12.6
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-21,Native,Mobile,Mobile,1950749,38312,1.96,2174,1847,327,1847,327,95701.82,328443.26,3.43,49.06,2.5,44.02,1755674,1950749,90.0,1755674,1950749,1950749,12.7
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-21,Video,Mobile,Mobile,2540836,47592,1.87,4300,3655,645,3655,645,102222.91,694143.49,6.79,40.23,2.15,23.77,2286752,2540836,90.0,2286752,2540836,2540836,15.2
Valentine_Day_2024,Display_Placement,Display_Creative,Deals.com,2024-10-21,Display,Mobile,Mobile,3199493,75261,2.35,5658,4809,849,4809,849,143807.18,905550.92,6.3,44.95,1.91,25.42,2879543,3199493,90.0,2879543,3199493,3199493,9.4
Valentine_Day_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-21,Native,Mobile,Mobile,1176595,22434,1.91,1237,1051,186,1051,186,39767.95,195795.95,4.92,33.8,1.77,32.15,1058935,1176595,90.0,1058935,1176595,1176595,13.8
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-21,Display,Mobile,Mobile,2066341,46055,2.23,3470,2949,521,2949,521,109638.16,609218.72,5.56,53.06,2.38,31.6,1859706,2066341,90.0,1859706,2066341,2066341,15.6
New_Year_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-21,Display,Desktop,Desktop,1414579,22260,1.57,1550,1317,233,1317,233,50467.88,261533.39,5.18,35.68,2.27,32.56,1273121,1414579,90.0,1273121,1414579,1414579,11.9
New_Year_2024,Native_Placement,Native_Creative,Deals.com,2024-10-21,Native,Mobile,Mobile,2141086,41048,1.92,3834,3258,576,3258,576,83205.96,677437.54,8.14,38.86,2.03,21.7,1926977,2141086,90.0,1926977,2141086,2141086,16.1
New_Year_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-21,Display,Mobile,Mobile,2246271,50355,2.24,4590,3901,689,3901,689,108301.91,766641.65,7.08,48.21,2.15,23.6,2021643,2246271,90.0,2021643,2246271,2246271,15.3
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-22,Native,Desktop,Desktop,1327227,27577,2.08,1873,1592,281,1592,281,62870.94,271850.77,4.32,47.37,2.28,33.57,1194504,1327227,90.0,1194504,1327227,1327227,13.7
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-22,Native,Desktop,Desktop,2476341,41335,1.67,3993,3394,599,3394,599,76811.68,648086.37,8.44,31.02,1.86,19.24,2228706,2476341,90.0,2228706,2476341,2476341,10.3
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-22,Video,Mobile,Mobile,2968506,76377,2.57,6967,5921,1046,5921,1046,148265.97,1193114.24,8.05,49.95,1.94,21.28,2671655,2968506,90.0,2671655,2968506,2968506,13.7
Black_Friday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-22,Video,Desktop,Desktop,1850954,45999,2.49,4008,3406,602,3406,602,81044.61,613560.12,7.57,43.79,1.76,20.22,1665858,1850954,90.0,1665858,1850954,1850954,14.3
Black_Friday_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-22,Display,Desktop,Desktop,2330850,49033,2.1,3579,3042,537,3042,537,97698.34,625052.46,6.4,41.92,1.99,27.3,2097765,2330850,90.0,2097765,2330850,2330850,11.2
Black_Friday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-22,Video,Mobile,Mobile,2544239,45986,1.81,3982,3384,598,3384,598,107448.31,692886.16,6.45,42.23,2.34,26.98,2289815,2544239,90.0,2289815,2544239,2544239,11.5
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-22,Display,Mobile,Mobile,1199936,20403,1.7,1144,972,172,972,172,34451.94,207445.19,6.02,28.71,1.69,30.12,1079942,1199936,90.0,1079942,1199936,1199936,15.9
Cyber_Monday_2024,Video_Placement,Video_Creative,Deals.com,2024-10-22,Video,Mobile,Mobile,1752617,29597,1.69,2700,2295,405,2295,405,66840.14,445878.62,6.67,38.14,2.26,24.76,1577355,1752617,90.0,1577355,1752617,1752617,16.2
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-22,Video,Desktop,Desktop,1177520,28541,2.42,2337,1986,351,1986,351,53288.03,395874.58,7.43,45.25,1.87,22.8,1059768,1177520,90.0,1059768,1177520,1177520,10.4
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-22,Video,Desktop,Desktop,2577907,40747,1.58,2839,2413,426,2413,426,81194.77,452460.41,5.57,31.5,1.99,28.6,2320116,2577907,90.0,2320116,2577907,2577907,9.3
Summer_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-22,Display,Mobile,Mobile,3151623,66026,2.09,5884,5001,883,5001,883,157274.65,914335.16,5.81,49.9,2.38,26.73,2836460,3151623,90.0,2836460,3151623,3151623,11.9
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-22,Display,Mobile,Mobile,2817043,61956,2.2,5636,4790,846,4790,846,133832.27,995366.24,7.44,47.51,2.16,23.75,2535338,2817043,90.0,2535338,2817043,2817043,14.7
Back_To_School_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-22,Video,Desktop,Desktop,2011254,46484,2.31,2619,2226,393,2226,393,88266.75,406838.49,4.61,43.89,1.9,33.7,1810128,2011254,90.0,1810128,2011254,2011254,13.0
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-22,Video,Mobile,Mobile,2060811,35349,1.72,3078,2616,462,2616,462,63634.41,474545.29,7.46,30.88,1.8,20.67,1854729,2060811,90.0,1854729,2060811,2060811,15.6
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-22,Video,Desktop,Desktop,1562674,28131,1.8,1749,1486,263,1486,263,53920.93,285146.46,5.29,34.51,1.92,30.83,1406406,1562674,90.0,1406406,1562674,1562674,9.5
Spring_Launch_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-22,Video,Desktop,Desktop,1584260,32748,2.07,2640,2244,396,2244,396,78880.59,421565.06,5.34,49.79,2.41,29.88,1425834,1584260,90.0,1425834,1584260,1584260,12.8
Spring_Launch_2024,Display_Placement,Display_Creative,Deals.com,2024-10-22,Display,Mobile,Mobile,1845340,29398,1.59,2629,2234,395,2234,395,65050.18,380181.76,5.84,35.25,2.21,24.74,1660806,1845340,90.0,1660806,1845340,1845340,10.6
Spring_Launch_2024,Native_Placement,Native_Creative,Deals.com,2024-10-22,Native,Desktop,Desktop,1553258,40559,2.61,3517,2989,528,2989,528,81635.57,536428.5,6.57,52.56,2.01,23.21,1397932,1553258,90.0,1397932,1553258,1553258,11.6
Valentine_Day_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-22,Video,Mobile,Mobile,2180380,46598,2.14,2689,2285,404,2285,404,79793.48,434273.77,5.44,36.6,1.71,29.67,1962342,2180380,90.0,1962342,2180380,2180380,9.9
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-22,Display,Mobile,Mobile,3171020,60501,1.91,5565,4730,835,4730,835,133015.89,915870.18,6.89,41.95,2.2,23.9,2853918,3171020,90.0,2853918,3171020,3171020,13.3
Valentine_Day_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-22,Video,Desktop,Desktop,1423449,24576,1.73,2356,2002,354,2002,354,52913.49,341322.52,6.45,37.17,2.15,22.46,1281104,1423449,90.0,1281104,1423449,1423449,11.1
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-22,Native,Mobile,Mobile,2040819,38383,1.88,2111,1794,317,1794,317,72385.42,378573.7,5.23,35.47,1.89,34.29,1836737,2040819,90.0,1836737,2040819,2040819,14.9
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-22,Video,Desktop,Desktop,1303232,29057,2.23,1580,1343,237,1343,237,51032.02,272784.05,5.35,39.16,1.76,32.3,1172908,1303232,90.0,1172908,1303232,1303232,15.1
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-22,Native,Desktop,Desktop,1737282,36352,2.09,3495,2970,525,2970,525,83630.89,540249.29,6.46,48.14,2.3,23.93,1563553,1737282,90.0,1563553,1737282,1737282,10.9
Holiday_Campaign_2024,Native_Placement,Native_Creative,Deals.com,2024-10-23,Native,Desktop,Desktop,2022871,37053,1.83,2680,2278,402,2278,402,73317.23,454238.51,6.2,36.24,1.98,27.36,1820583,2022871,90.0,1820583,2022871,2022871,10.5
Holiday_Campaign_2024,Native_Placement,Native_Creative,Deals.com,2024-10-23,Native,Mobile,Mobile,1914348,35408,1.85,2818,2395,423,2395,423,70126.47,443342.65,6.32,36.63,1.98,24.89,1722913,1914348,90.0,1722913,1914348,1914348,14.0
Holiday_Campaign_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-23,Video,Mobile,Mobile,1356956,36469,2.69,2057,1748,309,1748,309,75188.41,370123.78,4.92,55.41,2.06,36.55,1221260,1356956,90.0,1221260,1356956,1356956,13.0
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-23,Native,Mobile,Mobile,3258552,92124,2.83,6255,5316,939,5316,939,214421.69,933856.72,4.36,65.8,2.33,34.28,2932696,3258552,90.0,2932696,3258552,3258552,15.3
Black_Friday_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-23,Display,Mobile,Mobile,3467751,77250,2.23,6909,5872,1037,5872,1037,173037.2,1192932.38,6.89,49.9,2.24,25.05,3120975,3467751,90.0,3120975,3467751,3467751,15.8
Black_Friday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-23,Native,Mobile,Mobile,1038710,29610,2.85,1760,1496,264,1496,264,61687.93,275091.45,4.46,59.39,2.08,35.05,934839,1038710,90.0,934839,1038710,1038710,10.8
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-23,Video,Desktop,Desktop,2183889,34632,1.59,3284,2791,493,2791,493,66316.21,520182.84,7.84,30.37,1.91,20.19,1965500,2183889,90.0,1965500,2183889,2183889,15.2
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-23,Display,Mobile,Mobile,1660361,40291,2.43,2380,2023,357,2023,357,93736.13,387699.81,4.14,56.46,2.33,39.38,1494324,1660361,90.0,1494324,1660361,1660361,16.2
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-23,Display,Desktop,Desktop,3286002,86861,2.64,7428,6313,1115,6313,1115,189284.03,1344707.71,7.1,57.6,2.18,25.48,2957401,3286002,90.0,2957401,3286002,3286002,13.2
Summer_Sale_2024,Display_Placement,Display_Creative,Deals.com,2024-10-23,Display,Desktop,Desktop,1613276,32202,2.0,2149,1826,323,1826,323,73412.11,373678.51,5.09,45.5,2.28,34.16,1451948,1613276,90.0,1451948,1613276,1613276,13.3
Summer_Sale_2024,Display_Placement,Display_Creative,Deals.com,2024-10-23,Display,Desktop,Desktop,1819643,40640,2.23,2532,2152,380,2152,380,68699.86,386470.24,5.63,37.75,1.69,27.13,1637678,1819643,90.0,1637678,1819643,1819643,9.0
Summer_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-23,Video,Desktop,Desktop,2373879,56455,2.38,3348,2845,503,2845,503,98729.38,649557.48,6.58,41.59,1.75,29.49,2136491,2373879,90.0,2136491,2373879,2373879,16.2
Back_To_School_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-23,Display,Desktop,Desktop,1644501,27682,1.68,2476,2104,372,2104,372,59044.03,380773.53,6.45,35.9,2.13,23.85,1480050,1644501,90.0,1480050,1644501,1644501,13.1
Back_To_School_2024,Video_Placement,Video_Creative,Deals.com,2024-10-23,Video,Desktop,Desktop,1209959,34165,2.82,3063,2603,460,2603,460,64881.13,508042.98,7.83,53.62,1.9,21.18,1088963,1209959,90.0,1088963,1209959,1209959,11.7
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-23,Display,Desktop,Desktop,2597123,52153,2.01,2850,2422,428,2422,428,97022.24,443158.05,4.57,37.36,1.86,34.04,2337410,2597123,90.0,2337410,2597123,2597123,15.9
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-23,Display,Mobile,Mobile,3407977,66005,1.94,3473,2952,521,2952,521,139552.92,643058.03,4.61,40.95,2.11,40.18,3067179,3407977,90.0,3067179,3407977,3407977,10.8
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-23,Display,Mobile,Mobile,1529563,27043,1.77,1818,1545,273,1545,273,62670.44,302410.38,4.83,40.97,2.32,34.47,1376606,1529563,90.0,1376606,1529563,1529563,12.1
Spring_Launch_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-23,Video,Mobile,Mobile,2302039,58635,2.55,3572,3036,536,3036,536,118960.37,670792.13,5.64,51.68,2.03,33.3,2071835,2302039,90.0,2071835,2302039,2302039,12.2
Valentine_Day_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-23,Display,Mobile,Mobile,2226705,43284,1.94,2388,2029,359,2029,359,78712.61,393990.78,5.01,35.35,1.82,32.96,2004034,2226705,90.0,2004034,2226705,2226705,11.4
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-10-23,Native,Mobile,Mobile,1421310,32124,2.26,2593,2204,389,2204,389,72551.84,444992.31,6.13,51.05,2.26,27.98,1279179,1421310,90.0,1279179,1421310,1421310,14.5
Valentine_Day_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-23,Video,Mobile,Mobile,2661887,53339,2.0,3003,2552,451,2552,451,133802.88,532352.79,3.98,50.27,2.51,44.56,2395698,2661887,90.0,2395698,2661887,2661887,14.1
New_Year_2024,Native_Placement,Native_Creative,Deals.com,2024-10-23,Native,Mobile,Mobile,2273772,53413,2.35,3936,3345,591,3345,591,133912.94,714819.04,5.34,58.89,2.51,34.02,2046394,2273772,90.0,2046394,2273772,2273772,15.1
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-23,Native,Mobile,Mobile,1678221,45887,2.73,3920,3332,588,3332,588,105849.72,583819.29,5.52,63.07,2.31,27.0,1510398,1678221,90.0,1510398,1678221,1678221,13.4
