Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
New_Year_2024,Camera_Squad,Camera_Ad,2024-10-13,Engagement,Camera,Mobile,25-34,Female,1289887,28360,2.2,971885,75.35,874696,777508,583131,60.0,45029.75,34.91,1.59,6998,2331,8.22,355669.03,7.9,1.44,896746
New_Year_2024,Stories_Squad,Stories_Ad,2024-10-13,Conversions,Stories,Mobile,35-44,Female,2391072,33518,1.4,2112879,88.37,1901591,1690303,1267727,60.0,68917.84,28.82,2.06,7503,3083,9.2,450762.31,6.54,1.5,1596003
New_Year_2024,Discover_Squad,Discover_Ad,2024-10-13,Engagement,Discover,Mobile,35-44,Male,2020731,39138,1.94,1841985,91.15,1657786,1473588,1105191,60.0,83731.25,41.44,2.14,8864,3801,9.71,615190.96,7.35,1.4,1444398
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-10-14,Video_Views,Stories,Mobile,35-44,Female,1169896,26232,2.24,919391,78.59,827451,735512,551634,60.0,40716.5,34.8,1.55,8434,2607,9.94,366546.24,9.0,1.58,741140
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-10-14,Engagement,Camera,Mobile,35-44,Male,1075637,25073,2.33,842958,78.37,758662,674366,505774,60.0,44079.83,40.98,1.76,8637,1797,7.17,296802.31,6.73,1.47,731000
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-10-14,Engagement,Spotlight,Mobile,35-44,Male,1043656,20148,1.93,873018,83.65,785716,698414,523810,60.0,32371.34,31.02,1.61,9915,1748,8.68,274242.78,8.47,1.4,743855
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-10-14,Video_Views,Stories,Mobile,25-34,Male,1849300,41052,2.22,1607208,86.91,1446487,1285766,964324,60.0,88200.94,47.69,2.15,8989,2767,6.74,436884.89,4.95,1.47,1261401
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-10-14,Video_Views,Camera,Mobile,35-44,Female,1603419,26099,1.63,1282335,79.98,1154101,1025868,769401,60.0,43673.98,27.24,1.67,9542,2175,8.33,349550.68,8.0,1.44,1116192
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-14,Engagement,Spotlight,Mobile,35-44,Female,1329549,29440,2.21,1085019,81.61,976517,868015,651011,60.0,51109.59,38.44,1.74,9539,1989,6.76,359339.9,7.03,1.68,789163
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-10-14,App_Installs,Discover,Mobile,25-34,Female,747841,17085,2.28,610727,81.67,549654,488581,366436,60.0,35610.1,47.62,2.08,10432,1366,8.0,205386.65,5.77,1.51,495382
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-10-14,Video_Views,Stories,Mobile,18-24,Female,1857587,42189,2.27,1630065,87.75,1467058,1304052,978039,60.0,87286.49,46.99,2.07,10314,3732,8.85,576795.63,6.61,1.64,1133034
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-14,Video_Views,Spotlight,Mobile,35-44,Female,2387853,49352,2.07,1901155,79.62,1711039,1520924,1140693,60.0,81995.03,34.34,1.66,8196,5871,11.9,817208.3,9.97,1.44,1658753
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-10-14,App_Installs,Stories,Mobile,25-34,Female,1948663,42062,2.16,1484959,76.2,1336463,1187967,890975,60.0,73275.6,37.6,1.74,9596,4919,11.69,834041.85,11.38,1.46,1331213
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-10-14,Engagement,Spotlight,Mobile,25-34,Female,1186509,17553,1.48,983081,82.85,884772,786464,589848,60.0,30760.42,25.93,1.75,9258,1528,8.71,265122.48,8.62,1.7,696371
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-10-14,App_Installs,Discover,Mobile,18-24,Male,825940,10969,1.33,672955,81.48,605659,538364,403773,60.0,23060.15,27.92,2.1,7758,794,7.24,129121.73,5.6,1.49,556027
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-10-14,Engagement,Camera,Mobile,18-24,Female,1032948,23182,2.24,859443,83.2,773498,687554,515665,60.0,37008.19,35.83,1.6,7275,2296,9.9,377521.2,10.2,1.7,607894
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-10-14,Video_Views,Discover,Mobile,18-24,Male,1872598,26351,1.41,1479485,79.01,1331536,1183588,887691,60.0,47854.42,25.56,1.82,10008,2237,8.49,399866.42,8.36,1.5,1244480
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-10-14,App_Installs,Spotlight,Mobile,18-24,Male,2220187,30129,1.36,1829224,82.39,1646301,1463379,1097534,60.0,62918.51,28.34,2.09,8313,2263,7.51,317676.06,5.05,1.59,1393892
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-10-14,Video_Views,Discover,Mobile,35-44,Female,1233708,17346,1.41,972950,78.86,875655,778360,583770,60.0,34429.88,27.91,1.98,8870,1486,8.57,247214.49,7.18,1.53,807732
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-10-14,Engagement,Spotlight,Mobile,18-24,Male,1071848,19542,1.82,804868,75.09,724381,643894,482920,60.0,35165.64,32.81,1.8,7723,1876,9.6,271524.34,7.72,1.62,662780
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-10-14,Conversions,Stories,Mobile,35-44,Female,961833,15732,1.64,874795,90.95,787315,699836,524877,60.0,27403.12,28.49,1.74,10265,1413,8.98,236462.99,8.63,1.49,643759
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-10-14,Video_Views,Discover,Mobile,18-24,Male,3023831,64028,2.12,2736476,90.5,2462828,2189180,1641885,60.0,105695.27,34.95,1.65,10361,6304,9.85,1125802.64,10.65,1.5,2014288
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-10-14,App_Installs,Camera,Mobile,18-24,Male,863884,14983,1.73,785479,90.92,706931,628383,471287,60.0,26383.27,30.54,1.76,10212,1576,10.52,216635.92,8.21,1.48,583405
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-10-14,Video_Views,Stories,Mobile,35-44,Female,2321967,29790,1.28,1745267,75.16,1570740,1396213,1047160,60.0,63753.5,27.46,2.14,9760,3106,10.43,438321.66,6.88,1.69,1374829
New_Year_2024,Discover_Squad,Discover_Ad,2024-10-14,Video_Views,Discover,Mobile,25-34,Male,1550659,21556,1.39,1235956,79.71,1112360,988764,741573,60.0,44345.42,28.6,2.06,9315,2013,9.34,366197.06,8.26,1.54,1004110
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-10-14,Conversions,Spotlight,Mobile,35-44,Male,1170778,26675,2.28,952050,81.32,856845,761640,571230,60.0,44015.07,37.59,1.65,8192,2198,8.24,388899.2,8.84,1.54,760691
New_Year_2024,Camera_Squad,Camera_Ad,2024-10-14,Conversions,Camera,Mobile,25-34,Male,828065,11625,1.4,619301,74.79,557370,495440,371580,60.0,19618.73,23.69,1.69,10184,1136,9.77,193302.53,9.85,1.44,573401
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-10-15,App_Installs,Camera,Mobile,25-34,Male,1219055,25109,2.06,925745,75.94,833170,740596,555447,60.0,38230.27,31.36,1.52,7958,1789,7.12,281823.53,7.37,1.63,746630
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-10-15,Video_Views,Stories,Mobile,18-24,Female,2497610,41140,1.65,2096802,83.95,1887121,1677441,1258081,60.0,73442.26,29.41,1.79,7160,3033,7.37,423264.13,5.76,1.62,1537803
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-10-15,Video_Views,Spotlight,Mobile,25-34,Male,2517392,53352,2.12,2022465,80.34,1820218,1617972,1213479,60.0,94244.29,37.44,1.77,8703,5839,10.94,856496.17,9.09,1.67,1511670
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-15,Engagement,Spotlight,Mobile,18-24,Female,1866215,35600,1.91,1615214,86.55,1453692,1292171,969128,60.0,54183.05,29.03,1.52,9997,3134,8.8,462112.64,8.53,1.46,1275904
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-10-15,Video_Views,Discover,Mobile,25-34,Male,1604281,21863,1.36,1265888,78.91,1139299,1012710,759532,60.0,34039.95,21.22,1.56,8349,1797,8.22,290814.86,8.54,1.41,1141571
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-10-15,Conversions,Stories,Mobile,25-34,Male,1316391,18957,1.44,1021156,77.57,919040,816924,612693,60.0,30758.15,23.37,1.62,8778,2018,10.65,280359.39,9.11,1.4,940775
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-10-15,Conversions,Discover,Mobile,18-24,Female,1267174,20859,1.65,1091774,86.16,982596,873419,655064,60.0,38148.56,30.11,1.83,7972,1722,8.26,256107.28,6.71,1.42,893781
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-10-15,Engagement,Camera,Mobile,25-34,Female,1586607,25994,1.64,1207892,76.13,1087102,966313,724735,60.0,42047.67,26.5,1.62,9681,1945,7.48,329279.12,7.83,1.57,1012026
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-10-15,Video_Views,Stories,Mobile,18-24,Female,1445225,21207,1.47,1214630,84.04,1093167,971704,728778,60.0,43044.96,29.78,2.03,7157,2106,9.93,347070.47,8.06,1.47,984414
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-10-15,App_Installs,Spotlight,Mobile,35-44,Male,1991202,30952,1.55,1676454,84.19,1508808,1341163,1005872,60.0,51358.83,25.79,1.66,9723,3426,11.07,544963.02,10.61,1.5,1331282
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-10-15,Video_Views,Discover,Mobile,25-34,Female,1922553,39424,2.05,1483625,77.17,1335262,1186900,890175,60.0,83277.44,43.32,2.11,7825,3885,9.85,642010.19,7.71,1.42,1354965
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-10-15,Video_Views,Camera,Mobile,18-24,Female,1447010,26252,1.81,1261276,87.16,1135148,1009020,756765,60.0,47541.27,32.85,1.81,9821,2609,9.94,411494.58,8.66,1.51,961321
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-10-15,Engagement,Spotlight,Mobile,25-34,Female,1034054,20794,2.01,907602,87.77,816841,726081,544561,60.0,37655.07,36.41,1.81,8101,1710,8.22,233671.72,6.21,1.45,712074
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-10-15,Conversions,Discover,Mobile,25-34,Female,1649141,26763,1.62,1368441,82.98,1231596,1094752,821064,60.0,53521.98,32.45,2.0,9467,2863,10.7,443316.64,8.28,1.49,1106908
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-10-15,Conversions,Stories,Mobile,18-24,Male,1780775,24296,1.36,1594709,89.55,1435238,1275767,956825,60.0,48131.98,27.03,1.98,8929,2433,10.01,337766.87,7.02,1.45,1231091
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-10-15,Conversions,Discover,Mobile,18-24,Male,1195055,27635,2.31,1082574,90.59,974316,866059,649544,60.0,58406.74,48.87,2.11,9922,1796,6.5,320612.77,5.49,1.68,710768
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-10-15,App_Installs,Stories,Mobile,18-24,Male,1150332,22073,1.92,866567,75.33,779910,693253,519940,60.0,45264.54,39.35,2.05,9379,1557,7.05,242445.19,5.36,1.45,795187
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-10-15,Conversions,Camera,Mobile,35-44,Female,1231500,20877,1.7,928501,75.4,835650,742800,557100,60.0,41302.85,33.54,1.98,8196,2461,11.79,412100.7,9.98,1.63,756348
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-10-15,Video_Views,Camera,Mobile,25-34,Male,1646624,24731,1.5,1383516,84.02,1245164,1106812,830109,60.0,43930.56,26.68,1.78,9258,2641,10.68,469133.2,10.68,1.59,1036235
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-10-15,App_Installs,Discover,Mobile,25-34,Male,1947250,30391,1.56,1542498,79.21,1388248,1233998,925498,60.0,57092.15,29.32,1.88,7289,2215,7.29,387445.31,6.79,1.68,1156609
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-10-15,App_Installs,Stories,Mobile,18-24,Male,1903210,26407,1.39,1571987,82.6,1414788,1257589,943192,60.0,46892.5,24.64,1.78,7584,2752,10.42,500160.04,10.67,1.46,1299821
New_Year_2024,Stories_Squad,Stories_Ad,2024-10-15,App_Installs,Stories,Mobile,25-34,Male,1633957,27507,1.68,1349183,82.57,1214264,1079346,809509,60.0,49291.62,30.17,1.79,8973,2197,7.99,393179.79,7.98,1.59,1026437
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-10-15,App_Installs,Spotlight,Mobile,18-24,Male,794484,16852,2.12,695584,87.55,626025,556467,417350,60.0,28636.11,36.04,1.7,9050,1719,10.2,291862.01,10.19,1.52,522870
New_Year_2024,Camera_Squad,Camera_Ad,2024-10-15,App_Installs,Camera,Mobile,25-34,Male,2005542,27043,1.35,1721284,85.83,1549155,1377027,1032770,60.0,49424.69,24.64,1.83,7834,2396,8.86,424762.79,8.59,1.7,1179297
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-10-16,Conversions,Spotlight,Mobile,35-44,Male,865794,11239,1.3,686368,79.28,617731,549094,411820,60.0,24854.74,28.71,2.21,9054,891,7.93,149561.37,6.02,1.67,519804
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-10-16,Conversions,Camera,Mobile,18-24,Male,1913544,30141,1.58,1698807,88.78,1528926,1359045,1019284,60.0,66858.85,34.94,2.22,9900,2920,9.69,440485.66,6.59,1.49,1286971
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-10-16,App_Installs,Stories,Mobile,25-34,Male,1485592,25978,1.75,1188451,80.0,1069605,950760,713070,60.0,43894.65,29.55,1.69,9060,2907,11.19,454187.91,10.35,1.59,934556
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-16,Conversions,Spotlight,Mobile,18-24,Female,937230,14136,1.51,781057,83.34,702951,624845,468634,60.0,25202.53,26.89,1.78,9801,1140,8.06,157992.21,6.27,1.53,611730
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-10-16,Engagement,Discover,Mobile,18-24,Female,2425867,36734,1.51,2053594,84.65,1848234,1642875,1232156,60.0,77631.88,32.0,2.11,7684,3194,8.69,577291.76,7.44,1.42,1703897
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-10-16,Conversions,Camera,Mobile,25-34,Male,1500409,21829,1.45,1169636,77.95,1052672,935708,701781,60.0,46972.03,31.31,2.15,8923,2527,11.58,349966.93,7.45,1.51,993523
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-10-16,Video_Views,Discover,Mobile,18-24,Male,878889,17070,1.94,794746,90.43,715271,635796,476847,60.0,27414.23,31.19,1.61,8134,1212,7.1,166774.53,6.08,1.58,555720
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-10-16,Video_Views,Camera,Mobile,18-24,Male,1344099,24241,1.8,1173127,87.28,1055814,938501,703876,60.0,42910.54,31.93,1.77,7770,2003,8.26,351907.44,8.2,1.44,934785
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-16,Video_Views,Spotlight,Mobile,35-44,Female,1973918,42461,2.15,1500536,76.02,1350482,1200428,900321,60.0,73080.76,37.02,1.72,8438,3785,8.91,548747.17,7.51,1.64,1200909
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-10-16,Video_Views,Spotlight,Mobile,35-44,Female,2823187,61191,2.17,2567838,90.96,2311054,2054270,1540702,60.0,93912.78,33.26,1.53,8100,4672,7.64,805070.78,8.57,1.53,1849971
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-10-16,Video_Views,Camera,Mobile,25-34,Female,946860,14798,1.56,774779,81.83,697301,619823,464867,60.0,23840.94,25.18,1.61,9889,1740,11.76,245625.79,10.3,1.4,675229
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-10-16,App_Installs,Stories,Mobile,18-24,Male,1176992,24234,2.06,1010414,85.85,909372,808331,606248,60.0,39691.23,33.72,1.64,8849,2014,8.31,323508.58,8.15,1.5,786136
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-10-16,Video_Views,Camera,Mobile,35-44,Female,1576342,27406,1.74,1307909,82.97,1177118,1046327,784745,60.0,49369.72,31.32,1.8,9474,2583,9.42,461383.97,9.35,1.5,1051842
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-10-16,Engagement,Stories,Mobile,25-34,Female,899791,17586,1.95,758529,84.3,682676,606823,455117,60.0,26376.91,29.31,1.5,7325,2102,11.95,289263.04,10.97,1.57,572599
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-10-16,App_Installs,Discover,Mobile,25-34,Male,1799498,38095,2.12,1471456,81.77,1324310,1177164,882873,60.0,78964.94,43.88,2.07,9104,3026,7.94,448786.71,5.68,1.62,1111478
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-10-16,Engagement,Stories,Mobile,25-34,Male,2569667,44929,1.75,2081315,81.0,1873183,1665052,1248789,60.0,98863.97,38.47,2.2,7301,3182,7.08,507078.33,5.13,1.57,1639713
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-10-16,App_Installs,Spotlight,Mobile,25-34,Male,945682,12206,1.29,844091,89.26,759681,675272,506454,60.0,23555.24,24.91,1.93,9398,1335,10.94,214981.21,9.13,1.51,626926
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-10-16,Video_Views,Discover,Mobile,18-24,Female,1656104,22507,1.36,1328091,80.19,1195281,1062472,796854,60.0,45119.32,27.24,2.0,7633,2640,11.73,483327.92,10.71,1.5,1106200
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-10-16,Conversions,Spotlight,Mobile,25-34,Male,1366841,31187,2.28,1119486,81.9,1007537,895588,671691,60.0,50652.8,37.06,1.62,9135,3616,11.59,509918.07,10.07,1.47,929238
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-10-16,Conversions,Stories,Mobile,25-34,Male,989398,16086,1.63,763704,77.19,687333,610963,458222,60.0,31003.01,31.34,1.93,8176,1459,9.07,198723.4,6.41,1.4,704295
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-10-16,Engagement,Camera,Mobile,35-44,Male,1213593,18206,1.5,938548,77.34,844693,750838,563128,60.0,40405.69,33.29,2.22,9193,1469,8.07,228377.57,5.65,1.43,847423
New_Year_2024,Discover_Squad,Discover_Ad,2024-10-16,Engagement,Discover,Mobile,25-34,Female,887901,19801,2.23,773765,87.15,696388,619012,464259,60.0,32644.85,36.77,1.65,9512,1978,9.99,356584.2,10.92,1.54,576727
New_Year_2024,Stories_Squad,Stories_Ad,2024-10-16,Video_Views,Stories,Mobile,25-34,Female,1135136,22766,2.01,867249,76.4,780524,693799,520349,60.0,37813.74,33.31,1.66,8370,2213,9.72,330238.64,8.73,1.41,805356
New_Year_2024,Camera_Squad,Camera_Ad,2024-10-16,Conversions,Camera,Mobile,18-24,Female,1456738,29393,2.02,1214956,83.4,1093460,971964,728973,60.0,51813.63,35.57,1.76,9346,2017,6.86,332057.48,6.41,1.43,1016490
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-10-17,Engagement,Camera,Mobile,18-24,Male,1027412,14362,1.4,906703,88.25,816032,725362,544021,60.0,31264.55,30.43,2.18,8707,1232,8.58,210640.98,6.74,1.57,655899
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-10-17,Conversions,Spotlight,Mobile,18-24,Male,2245739,30319,1.35,1875272,83.5,1687744,1500217,1125163,60.0,49687.35,22.13,1.64,9026,2521,8.31,420837.04,8.47,1.7,1321706
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-10-17,Video_Views,Discover,Mobile,35-44,Female,740098,14676,1.98,570247,77.05,513222,456197,342148,60.0,29711.57,40.15,2.02,7945,1468,10.0,268085.58,9.02,1.42,520629
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-17,Engagement,Spotlight,Mobile,25-34,Female,1001180,19701,1.97,848078,84.71,763270,678462,508846,60.0,29557.36,29.52,1.5,10114,1402,7.12,230020.09,7.78,1.42,704367
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-10-17,Video_Views,Stories,Mobile,18-24,Male,1359846,22782,1.68,1025557,75.42,923001,820445,615334,60.0,41628.66,30.61,1.83,7293,2414,10.6,419839.72,10.09,1.54,883721
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-10-17,App_Installs,Camera,Mobile,25-34,Male,2040961,46261,2.27,1602390,78.51,1442151,1281912,961434,60.0,79412.48,38.91,1.72,8310,4886,10.56,836541.24,10.53,1.42,1435992
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-10-17,Engagement,Stories,Mobile,35-44,Female,2354404,41550,1.76,2121334,90.1,1909200,1697067,1272800,60.0,85148.61,36.17,2.05,8466,4582,11.03,652425.1,7.66,1.45,1619688
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-17,Conversions,Spotlight,Mobile,18-24,Male,1712363,22687,1.32,1471832,85.95,1324648,1177465,883099,60.0,39822.25,23.26,1.76,9350,2548,11.23,436332.54,10.96,1.7,1006558
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-10-17,Video_Views,Camera,Mobile,18-24,Female,1123889,19290,1.72,956099,85.07,860489,764879,573659,60.0,41006.9,36.49,2.13,8402,1727,8.95,301892.62,7.36,1.46,771870
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-10-17,Conversions,Stories,Mobile,25-34,Male,1079433,21767,2.02,811917,75.22,730725,649533,487150,60.0,46563.98,43.14,2.14,7584,2326,10.69,344182.78,7.39,1.4,769153
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-10-17,Conversions,Discover,Mobile,25-34,Male,2092089,33691,1.61,1827821,87.37,1645038,1462256,1096692,60.0,61240.76,29.27,1.82,7307,3539,10.5,507767.18,8.29,1.61,1297170
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-10-17,App_Installs,Camera,Mobile,25-34,Female,1513731,23916,1.58,1305264,86.23,1174737,1044211,783158,60.0,49911.82,32.97,2.09,7646,2730,11.41,385209.17,7.72,1.43,1061264
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-10-17,App_Installs,Discover,Mobile,25-34,Female,2798798,57295,2.05,2094652,74.84,1885186,1675721,1256791,60.0,94150.68,33.64,1.64,8211,5245,9.15,819067.94,8.7,1.42,1971514
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-10-17,Video_Views,Spotlight,Mobile,18-24,Female,1448105,25431,1.76,1313550,90.71,1182195,1050840,788130,60.0,51514.12,35.57,2.03,7456,2801,11.01,395036.49,7.67,1.51,957484
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-10-17,Video_Views,Camera,Mobile,18-24,Male,1936258,37436,1.93,1679807,86.76,1511826,1343845,1007884,60.0,56490.77,29.18,1.51,8702,3508,9.37,572277.83,10.13,1.68,1152553
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-10-17,Engagement,Camera,Mobile,25-34,Female,2268059,29881,1.32,1980479,87.32,1782431,1584383,1188287,60.0,56969.79,25.12,1.91,7289,3298,11.04,483048.18,8.48,1.44,1572503
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-10-17,Conversions,Spotlight,Mobile,35-44,Female,1794690,26479,1.48,1601616,89.24,1441454,1281292,960969,60.0,53001.44,29.53,2.0,7458,1742,6.58,237708.3,4.48,1.61,1117844
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-10-17,Conversions,Stories,Mobile,35-44,Female,2685429,53088,1.98,2425919,90.34,2183327,1940735,1455551,60.0,115971.24,43.19,2.18,8745,5349,10.08,728921.1,6.29,1.58,1696304
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-10-17,Engagement,Stories,Mobile,25-34,Female,1487455,28434,1.91,1348305,90.65,1213474,1078644,808983,60.0,60707.8,40.81,2.14,9828,2002,7.04,297831.65,4.91,1.44,1031258
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-10-17,Engagement,Discover,Mobile,25-34,Female,785236,16089,2.05,674170,85.86,606753,539336,404502,60.0,29449.43,37.5,1.83,7548,1215,7.55,217065.67,7.37,1.49,528558
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-10-17,Conversions,Spotlight,Mobile,25-34,Male,1246756,25692,2.06,1114876,89.42,1003388,891900,668925,60.0,42260.8,33.9,1.64,9246,3056,11.89,438116.97,10.37,1.51,826710
New_Year_2024,Stories_Squad,Stories_Ad,2024-10-17,Engagement,Stories,Mobile,18-24,Male,2152492,38164,1.77,1926245,89.49,1733620,1540996,1155747,60.0,74706.14,34.71,1.96,7394,3504,9.18,498131.37,6.67,1.71,1261261
New_Year_2024,Discover_Squad,Discover_Ad,2024-10-17,Engagement,Discover,Mobile,25-34,Female,2138965,44601,2.09,1941199,90.75,1747079,1552959,1164719,60.0,67188.04,31.41,1.51,8285,4546,10.19,627921.2,9.35,1.46,1468757
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-10-17,Conversions,Spotlight,Mobile,25-34,Male,991170,18569,1.87,786493,79.35,707843,629194,471895,60.0,36545.37,36.87,1.97,8305,1870,10.07,317601.47,8.69,1.4,707715
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-10-18,Video_Views,Spotlight,Mobile,25-34,Male,1677907,35722,2.13,1414491,84.3,1273041,1131592,848694,60.0,53853.43,32.1,1.51,7315,3962,11.09,548625.81,10.19,1.65,1018836
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-10-18,Video_Views,Camera,Mobile,25-34,Male,1246103,16046,1.29,942221,75.61,847998,753776,565332,60.0,29001.62,23.27,1.81,7746,1257,7.83,178586.73,6.16,1.49,835676
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-10-18,App_Installs,Discover,Mobile,18-24,Female,1121646,19201,1.71,895670,79.85,806103,716536,537402,60.0,32944.45,29.37,1.72,10221,1708,8.9,287128.24,8.72,1.5,746054
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-10-18,Conversions,Camera,Mobile,25-34,Female,2055633,36392,1.77,1608382,78.24,1447543,1286705,965029,60.0,74202.64,36.1,2.04,9250,2626,7.22,419042.32,5.65,1.56,1315136
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-10-18,Engagement,Discover,Mobile,25-34,Female,1617070,36906,2.28,1252994,77.49,1127694,1002395,751796,60.0,61771.22,38.2,1.67,9432,4030,10.92,648336.04,10.5,1.55,1041222
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-10-18,Conversions,Stories,Mobile,18-24,Male,1596906,36862,2.31,1347692,84.39,1212922,1078153,808615,60.0,67266.54,42.12,1.82,9211,3478,9.44,607988.87,9.04,1.5,1061379
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-10-18,App_Installs,Camera,Mobile,18-24,Male,1247154,24043,1.93,1010353,81.01,909317,808282,606211,60.0,47883.59,38.39,1.99,9545,2423,10.08,331138.54,6.92,1.55,805353
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-10-18,Video_Views,Spotlight,Mobile,35-44,Male,1114027,23416,2.1,915559,82.18,824003,732447,549335,60.0,51694.52,46.4,2.21,8845,1886,8.05,264835.68,5.12,1.56,713981
