Campaign_Name,Ad_Group_Name,Keyword,Match_Type,Date,Network,Device,Location,Age,Gender,Impressions,Clicks,CTR,Avg_CPC,Cost,Conversions,Conv_Rate,Cost_Per_Conv,Conv_Value,ROAS,Quality_Score,Impression_Share,Search_Impr_Share,Top_Impr_Rate
New_Year_2024,new_AG,new year deals,Broad,2024-10-18,Shopping,Mobile,United States,35-44,Female,341596,8603,2.52,1.68,14431.18,575,6.68,25.1,107939.97,7.48,9,83.3,77.9,59.3
New_Year_2024,new_AG,new year sale,Phrase,2024-10-18,Search,Desktop,United States,45-54,Female,841254,27097,3.22,2.28,61662.31,2100,7.75,29.36,333440.38,5.41,8,83.3,68.2,60.7
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-10-18,Shopping,Mobile,United States,45-54,Female,1117465,22796,2.04,2.41,54876.81,2048,8.98,26.8,345404.23,6.29,8,81.2,62.4,72.4
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-10-19,Search,Mobile,United States,35-44,Male,885707,22458,2.54,1.72,38567.71,2286,10.18,16.87,339569.12,8.8,9,74.8,65.5,77.7
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-10-19,Shopping,Desktop,United States,18-24,Female,688374,20340,2.95,1.76,35861.03,1475,7.25,24.31,235753.51,6.57,8,82.8,77.1,75.6
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-10-19,Search,Desktop,United States,25-34,Male,318890,10151,3.18,1.58,16009.52,977,9.62,16.39,142322.94,8.89,10,82.7,80.9,69.0
Black_Friday_2024,black_AG,black friday deals,Exact,2024-10-19,Search,Desktop,United States,35-44,Female,457040,13437,2.94,2.37,31899.86,1305,9.71,24.44,250372.74,7.85,9,77.8,76.7,69.5
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-10-19,Shopping,Mobile,United States,35-44,Male,611814,16716,2.73,2.06,34454.27,1617,9.67,21.31,313147.36,9.09,10,72.1,71.1,58.1
Black_Friday_2024,bf_AG,bf deals,Broad,2024-10-19,Search,Mobile,United States,45-54,Female,517304,10072,1.95,2.22,22319.56,999,9.92,22.34,179521.18,8.04,9,76.0,73.7,71.0
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-10-19,Search,Desktop,United States,25-34,Female,785490,22586,2.88,2.39,54082.81,1961,8.68,27.58,273133.07,5.05,10,66.7,70.3,67.9
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-10-19,Search,Mobile,United States,35-44,Female,731971,17780,2.43,1.64,29083.35,1276,7.18,22.79,230243.09,7.92,10,85.9,66.1,64.7
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-10-19,Shopping,Desktop,United States,18-24,Female,661313,13788,2.08,1.7,23495.54,912,6.61,25.76,175009.12,7.45,7,78.4,68.4,63.1
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-10-19,Shopping,Mobile,United States,18-24,Female,550003,15377,2.8,1.75,26956.01,1187,7.72,22.71,179451.15,6.66,10,65.7,70.5,68.7
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-10-19,Shopping,Mobile,United States,25-34,Female,554350,13166,2.38,2.48,32696.05,1203,9.14,27.18,229189.04,7.01,7,84.4,80.0,63.3
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-10-19,Shopping,Mobile,United States,25-34,Male,859834,15052,1.75,1.95,29372.58,1121,7.45,26.2,156250.74,5.32,7,82.6,76.8,78.2
Back_To_School_2024,school_AG,school supplies,Exact,2024-10-19,Shopping,Desktop,United States,45-54,Male,744082,16712,2.25,1.76,29476.82,1365,8.17,21.59,208096.38,7.06,8,86.0,66.1,58.2
Back_To_School_2024,back_AG,back to school,Phrase,2024-10-19,Search,Desktop,United States,45-54,Female,554239,17111,3.09,2.19,37540.15,1702,9.95,22.06,260663.21,6.94,8,77.8,77.6,64.5
Back_To_School_2024,student_AG,student laptop,Broad,2024-10-19,Search,Mobile,United States,25-34,Female,893025,24062,2.69,1.8,43221.01,1496,6.22,28.89,220957.82,5.11,8,77.7,75.2,68.2
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-10-19,Shopping,Desktop,United States,45-54,Female,837217,20233,2.42,1.64,33263.94,1887,9.33,17.63,357330.93,10.74,10,74.2,66.7,74.7
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-10-19,Search,Mobile,United States,45-54,Male,631690,16682,2.64,1.58,26281.18,1603,9.61,16.39,260334.15,9.91,10,73.3,82.5,67.8
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-10-19,Shopping,Desktop,United States,35-44,Female,666950,21273,3.19,1.51,32169.3,1847,8.68,17.42,321040.74,9.98,8,83.9,76.9,74.3
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-10-19,Search,Desktop,United States,35-44,Male,582860,12066,2.07,2.2,26550.85,1110,9.2,23.92,164393.3,6.19,9,66.6,78.5,77.6
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-10-19,Search,Mobile,United States,18-24,Male,693285,19926,2.87,1.67,33210.75,1436,7.21,23.13,245068.24,7.38,7,64.5,76.7,60.8
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-10-19,Search,Desktop,United States,25-34,Female,623513,13906,2.23,1.61,22339.37,1237,8.9,18.06,192776.83,8.63,9,64.7,71.8,69.8
New_Year_2024,new_AG,new year deals,Broad,2024-10-19,Shopping,Desktop,United States,45-54,Male,286914,7538,2.63,1.8,13583.66,548,7.27,24.79,101107.04,7.44,9,74.3,70.3,74.4
New_Year_2024,new_AG,new year sale,Phrase,2024-10-19,Shopping,Mobile,United States,25-34,Male,1102202,24497,2.22,1.55,37980.1,2133,8.71,17.81,382233.91,10.06,7,77.0,77.1,71.0
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-10-19,Shopping,Mobile,United States,45-54,Male,1188245,36228,3.05,1.63,59118.43,2991,8.26,19.77,484586.04,8.2,7,74.0,82.4,64.5
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-10-20,Search,Mobile,United States,45-54,Female,849602,26290,3.09,1.55,40763.66,2742,10.43,14.87,500380.16,12.28,10,68.4,69.2,64.1
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-10-20,Shopping,Mobile,United States,25-34,Male,591442,16014,2.71,2.48,39760.01,1088,6.79,36.54,160289.02,4.03,9,70.3,82.6,70.6
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-10-20,Search,Mobile,United States,25-34,Male,595616,17606,2.96,2.42,42657.1,1409,8.0,30.27,202058.93,4.74,9,70.7,66.8,61.9
Black_Friday_2024,black_AG,black friday deals,Exact,2024-10-20,Search,Desktop,United States,35-44,Male,428304,13123,3.06,1.59,20811.61,1057,8.05,19.69,140551.95,6.75,9,70.4,77.5,61.9
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-10-20,Search,Mobile,United States,25-34,Male,434815,7924,1.82,1.64,12967.5,789,9.96,16.44,154972.14,11.95,7,85.2,79.5,77.6
Black_Friday_2024,bf_AG,bf deals,Broad,2024-10-20,Search,Desktop,United States,35-44,Female,931142,17105,1.84,2.35,40122.07,1439,8.41,27.88,233327.68,5.82,9,63.8,75.6,71.5
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-10-20,Search,Desktop,United States,35-44,Female,932633,20880,2.24,1.63,33995.43,1710,8.19,19.88,266607.82,7.84,7,80.7,67.1,60.6
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-10-20,Search,Mobile,United States,45-54,Male,653552,17593,2.69,1.78,31333.09,1149,6.53,27.27,184967.95,5.9,10,85.4,83.2,72.3
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-10-20,Shopping,Desktop,United States,25-34,Male,400165,8224,2.06,1.87,15417.15,742,9.02,20.78,134693.4,8.74,7,67.5,72.1,61.1
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-10-20,Search,Mobile,United States,35-44,Female,744035,21638,2.91,2.33,50488.13,2095,9.68,24.1,298545.0,5.91,10,82.4,69.4,74.8
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-10-20,Search,Desktop,United States,45-54,Male,644855,15886,2.46,2.08,32988.42,973,6.12,33.9,186469.46,5.65,10,75.3,66.3,61.1
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-10-20,Search,Desktop,United States,35-44,Female,694352,13002,1.87,1.94,25221.56,1131,8.7,22.3,166694.3,6.61,7,66.7,72.8,64.7
Back_To_School_2024,school_AG,school supplies,Exact,2024-10-20,Search,Desktop,United States,25-34,Male,574423,11865,2.07,1.97,23385.2,786,6.62,29.75,152314.13,6.51,10,81.2,69.2,63.1
Back_To_School_2024,back_AG,back to school,Phrase,2024-10-20,Search,Mobile,United States,18-24,Female,396929,9488,2.39,2.36,22417.47,923,9.73,24.29,127447.64,5.69,9,82.1,73.9,71.6
Back_To_School_2024,student_AG,student laptop,Broad,2024-10-20,Search,Desktop,United States,25-34,Male,315997,5531,1.75,1.83,10142.13,382,6.91,26.55,61396.68,6.05,7,65.8,81.7,60.2
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-10-20,Search,Desktop,United States,45-54,Female,605668,19132,3.16,1.65,31533.91,1476,7.71,21.36,266049.18,8.44,9,79.8,62.9,59.2
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-10-20,Shopping,Desktop,United States,45-54,Male,280000,7285,2.6,1.56,11328.49,652,8.95,17.37,100800.82,8.9,8,78.8,79.2,73.9
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-10-20,Search,Mobile,United States,18-24,Male,321640,10198,3.17,2.09,21279.62,1072,10.51,19.85,185026.75,8.7,7,74.6,78.0,62.3
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-10-20,Search,Mobile,United States,25-34,Male,312353,5890,1.89,2.35,13836.41,624,10.59,22.17,115908.83,8.38,9,84.1,83.6,68.5
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-10-20,Search,Desktop,United States,35-44,Female,644857,17165,2.66,1.85,31822.08,1324,7.71,24.03,238366.78,7.49,10,65.8,62.9,72.0
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-10-20,Search,Desktop,United States,18-24,Female,717497,16705,2.33,1.81,30196.51,1517,9.08,19.91,215714.4,7.14,7,80.0,82.3,74.9
New_Year_2024,new_AG,new year deals,Broad,2024-10-20,Shopping,Mobile,United States,35-44,Male,381265,12031,3.16,1.87,22526.05,1204,10.01,18.71,198248.82,8.8,9,69.8,78.4,62.8
New_Year_2024,new_AG,new year sale,Phrase,2024-10-20,Shopping,Desktop,United States,18-24,Male,390780,10968,2.81,1.79,19605.9,823,7.5,23.82,156496.83,7.98,7,66.8,78.8,65.7
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-10-20,Shopping,Mobile,United States,25-34,Female,372001,8967,2.41,1.91,17118.21,730,8.14,23.45,136719.93,7.99,9,64.0,77.5,62.0
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-10-21,Search,Desktop,United States,25-34,Male,500718,11586,2.31,1.84,21306.14,1110,9.58,19.19,199446.61,9.36,7,78.0,69.3,70.3
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-10-21,Search,Desktop,United States,35-44,Female,695594,22139,3.18,1.95,43231.09,1661,7.5,26.03,313615.76,7.25,8,71.0,83.9,71.9
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-10-21,Search,Desktop,United States,18-24,Female,1037162,20512,1.98,2.11,43277.5,1382,6.74,31.32,253898.1,5.87,7,66.9,69.9,67.5
Black_Friday_2024,black_AG,black friday deals,Exact,2024-10-21,Shopping,Mobile,United States,45-54,Female,436520,11782,2.7,2.25,26485.55,847,7.19,31.27,125067.5,4.72,10,72.3,62.5,74.7
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-10-21,Search,Desktop,United States,25-34,Male,632961,11718,1.85,2.37,27797.62,1275,10.88,21.8,222710.09,8.01,9,71.8,71.1,63.0
Black_Friday_2024,bf_AG,bf deals,Broad,2024-10-21,Search,Desktop,United States,18-24,Male,426082,9732,2.28,1.53,14914.13,601,6.18,24.82,103716.66,6.95,10,70.3,65.7,69.1
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-10-21,Shopping,Mobile,United States,18-24,Female,861664,16026,1.86,1.69,27141.35,1589,9.92,17.08,299101.85,11.02,8,83.4,73.8,77.2
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-10-21,Shopping,Mobile,United States,45-54,Female,411655,11392,2.77,2.2,25110.95,708,6.21,35.47,106654.21,4.25,9,85.1,78.7,58.9
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-10-21,Search,Mobile,United States,35-44,Female,530327,14440,2.72,2.47,35711.32,1386,9.6,25.77,241373.51,6.76,8,84.2,76.5,76.8
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-10-21,Search,Mobile,United States,45-54,Male,420369,11887,2.83,2.13,25340.17,1042,8.77,24.32,159832.63,6.31,9,84.1,68.0,61.1
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-10-21,Search,Desktop,United States,25-34,Male,762279,19589,2.57,1.76,34532.68,2035,10.39,16.97,307060.47,8.89,8,65.2,62.4,76.6
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-10-21,Shopping,Desktop,United States,45-54,Male,586658,12145,2.07,2.07,25104.95,1024,8.43,24.52,202741.37,8.08,7,83.7,68.0,72.0
Back_To_School_2024,school_AG,school supplies,Exact,2024-10-21,Shopping,Desktop,United States,18-24,Female,682264,15669,2.3,1.87,29255.7,1443,9.21,20.27,241712.51,8.26,9,80.7,65.4,66.5
Back_To_School_2024,back_AG,back to school,Phrase,2024-10-21,Search,Desktop,United States,35-44,Male,880733,15454,1.75,2.12,32816.45,1538,9.95,21.34,241980.3,7.37,8,83.6,78.2,70.2
Back_To_School_2024,student_AG,student laptop,Broad,2024-10-21,Shopping,Desktop,United States,18-24,Female,794133,21879,2.76,2.33,51060.49,2116,9.67,24.13,359594.21,7.04,10,79.8,83.4,58.0
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-10-21,Search,Mobile,United States,18-24,Male,755185,22198,2.94,2.14,47479.11,1629,7.34,29.15,303485.94,6.39,8,84.3,77.0,68.2
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-10-21,Shopping,Mobile,United States,25-34,Male,658301,14779,2.25,2.22,32857.08,1336,9.04,24.59,190182.46,5.79,10,66.9,63.6,71.7
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-10-21,Shopping,Desktop,United States,18-24,Female,411173,7320,1.78,1.84,13451.91,746,10.19,18.03,110665.91,8.23,7,78.0,71.7,69.0
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-10-21,Search,Desktop,United States,18-24,Female,526957,12816,2.43,1.56,19965.48,1133,8.84,17.62,179282.11,8.98,9,68.2,81.7,72.8
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-10-21,Shopping,Mobile,United States,18-24,Male,559193,14306,2.56,2.46,35237.3,1030,7.2,34.21,200363.2,5.69,9,79.1,73.9,77.9
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-10-21,Search,Mobile,United States,18-24,Male,721520,15637,2.17,1.84,28765.72,1529,9.78,18.81,235836.68,8.2,7,66.1,76.2,62.3
New_Year_2024,new_AG,new year deals,Broad,2024-10-21,Search,Desktop,United States,45-54,Male,271555,5563,2.05,2.32,12901.41,597,10.73,21.61,104886.26,8.13,8,70.7,71.6,61.8
New_Year_2024,new_AG,new year sale,Phrase,2024-10-21,Search,Desktop,United States,45-54,Female,1037550,28515,2.75,1.58,45179.53,2230,7.82,20.26,373546.17,8.27,9,81.7,82.2,60.5
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-10-21,Search,Mobile,United States,45-54,Female,1015562,18774,1.85,1.74,32675.97,1137,6.06,28.74,154873.81,4.74,10,64.5,65.2,75.7
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-10-22,Search,Mobile,United States,35-44,Male,801811,19801,2.47,1.99,39346.89,2183,11.02,18.02,340697.34,8.66,9,69.7,83.1,69.9
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-10-22,Search,Desktop,United States,18-24,Female,314595,6862,2.18,1.59,10885.62,603,8.79,18.05,108397.33,9.96,7,74.4,81.4,67.7
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-10-22,Search,Mobile,United States,45-54,Male,742843,15794,2.13,1.74,27533.57,1194,7.56,23.06,235779.59,8.56,7,71.9,73.5,63.4
Black_Friday_2024,black_AG,black friday deals,Exact,2024-10-22,Search,Mobile,United States,35-44,Female,486771,13234,2.72,2.05,27066.44,833,6.29,32.49,158489.86,5.86,7,75.2,69.4,73.7
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-10-22,Shopping,Mobile,United States,35-44,Male,236928,5830,2.46,2.05,11944.34,577,9.9,20.7,90263.66,7.56,9,83.0,77.3,73.5
Black_Friday_2024,bf_AG,bf deals,Broad,2024-10-22,Search,Mobile,United States,35-44,Female,719022,21693,3.02,1.85,40062.38,2005,9.24,19.98,379603.37,9.48,10,75.6,77.0,61.3
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-10-22,Shopping,Desktop,United States,35-44,Female,454551,13119,2.89,2.39,31339.9,1255,9.57,24.97,238293.68,7.6,9,67.4,79.9,77.2
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-10-22,Search,Mobile,United States,25-34,Female,433168,11577,2.67,2.43,28091.59,744,6.43,37.76,99036.12,3.53,7,85.5,77.0,60.1
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-10-22,Shopping,Mobile,United States,25-34,Male,587169,16870,2.87,2.25,37964.04,1150,6.82,33.01,187484.21,4.94,8,81.9,83.2,70.5
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-10-22,Search,Mobile,United States,45-54,Female,449300,11025,2.45,2.04,22480.61,711,6.45,31.62,110256.77,4.9,7,75.2,68.1,65.1
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-10-22,Shopping,Desktop,United States,25-34,Male,721737,12686,1.76,1.8,22868.33,1132,8.92,20.2,170266.17,7.45,7,79.0,68.6,70.8
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-10-22,Search,Desktop,United States,25-34,Female,459896,12591,2.74,1.55,19514.6,1259,10.0,15.5,183870.52,9.42,8,78.0,76.2,74.2
Back_To_School_2024,school_AG,school supplies,Exact,2024-10-22,Search,Desktop,United States,45-54,Female,844281,19536,2.31,2.02,39424.2,1706,8.73,23.11,317693.91,8.06,7,68.4,80.6,65.3
Back_To_School_2024,back_AG,back to school,Phrase,2024-10-22,Search,Mobile,United States,18-24,Male,541860,12211,2.25,2.21,26972.7,1224,10.02,22.04,206650.76,7.66,8,77.7,77.5,71.8
Back_To_School_2024,student_AG,student laptop,Broad,2024-10-22,Shopping,Mobile,United States,18-24,Female,882846,26701,3.02,1.72,45939.51,1881,7.04,24.42,368798.34,8.03,10,82.9,75.0,58.0
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-10-22,Search,Desktop,United States,45-54,Female,676377,19462,2.88,2.46,47805.99,1171,6.02,40.82,156776.64,3.28,8,75.4,80.8,78.0
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-10-22,Search,Mobile,United States,45-54,Female,360615,6507,1.8,1.7,11032.67,678,10.42,16.27,110368.72,10.0,9,82.9,71.8,58.9
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-10-22,Search,Desktop,United States,35-44,Female,511845,12302,2.4,1.99,24497.63,1327,10.79,18.46,215195.54,8.78,8,81.7,63.3,67.6
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-10-22,Search,Desktop,United States,35-44,Male,661743,12704,1.92,1.8,22895.57,1235,9.72,18.54,178010.23,7.77,8,66.6,68.6,75.3
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-10-22,Search,Desktop,United States,35-44,Male,1093652,31882,2.92,1.82,58103.59,2057,6.45,28.25,275861.97,4.75,9,76.9,77.4,65.5
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-10-22,Shopping,Mobile,United States,45-54,Male,728957,15807,2.17,1.86,29469.03,1528,9.67,19.29,274127.07,9.3,8,64.4,82.7,63.3
New_Year_2024,new_AG,new year deals,Broad,2024-10-22,Shopping,Desktop,United States,45-54,Male,485314,12219,2.52,2.0,24428.01,1007,8.24,24.26,194230.37,7.95,7,68.4,75.4,64.3
New_Year_2024,new_AG,new year sale,Phrase,2024-10-22,Shopping,Mobile,United States,45-54,Female,534950,10720,2.0,2.18,23328.75,868,8.1,26.88,152456.14,6.54,7,67.3,70.7,60.0
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-10-22,Shopping,Mobile,United States,35-44,Female,1153627,23891,2.07,2.49,59565.67,1931,8.08,30.85,264010.65,4.43,7,64.1,75.2,70.3
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-10-23,Shopping,Desktop,United States,35-44,Male,891684,16492,1.85,1.83,30205.17,1283,7.78,23.54,229038.47,7.58,9,73.2,74.6,63.6
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-10-23,Shopping,Desktop,United States,25-34,Female,645491,11748,1.82,2.49,29234.95,1083,9.22,26.99,153596.3,5.25,8,79.9,79.3,73.9
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-10-23,Search,Mobile,United States,25-34,Male,696350,22199,3.19,1.52,33692.26,1750,7.88,19.25,243037.2,7.21,8,72.4,63.3,71.0
Black_Friday_2024,black_AG,black friday deals,Exact,2024-10-23,Search,Desktop,United States,25-34,Female,626833,16760,2.67,1.73,29063.25,1150,6.86,25.27,178137.37,6.13,10,78.2,74.7,71.7
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-10-23,Shopping,Mobile,United States,25-34,Male,578693,11891,2.05,1.91,22751.73,868,7.3,26.21,148166.7,6.51,7,70.1,74.3,74.6
Black_Friday_2024,bf_AG,bf deals,Broad,2024-10-23,Shopping,Mobile,United States,45-54,Female,424113,12753,3.01,2.11,26926.05,1324,10.38,20.34,256071.57,9.51,8,75.2,79.4,67.4
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-10-23,Shopping,Mobile,United States,18-24,Female,1073120,19383,1.81,2.47,47816.16,2037,10.51,23.47,388979.34,8.13,9,70.1,68.3,66.0
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-10-23,Shopping,Mobile,United States,25-34,Male,743186,22577,3.04,1.79,40400.64,1967,8.71,20.54,321331.54,7.95,9,78.4,66.7,59.5
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-10-23,Search,Mobile,United States,35-44,Male,260392,6046,2.32,2.45,14792.22,570,9.43,25.95,103422.28,6.99,8,85.0,71.3,67.5
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-10-23,Search,Mobile,United States,35-44,Male,485584,9818,2.02,2.27,22251.46,1038,10.57,21.44,192772.99,8.66,7,64.8,68.6,69.9
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-10-23,Shopping,Mobile,United States,18-24,Male,330840,6534,1.97,2.04,13318.66,562,8.6,23.7,100515.4,7.55,9,86.2,76.2,64.3
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-10-23,Search,Desktop,United States,35-44,Male,493878,12875,2.61,2.15,27626.35,1000,7.77,27.63,161821.2,5.86,9,73.2,82.6,74.3
Back_To_School_2024,school_AG,school supplies,Exact,2024-10-23,Search,Desktop,United States,45-54,Male,520057,11549,2.22,1.56,17966.65,991,8.58,18.13,149088.03,8.3,9,65.4,79.0,59.7
Back_To_School_2024,back_AG,back to school,Phrase,2024-10-23,Shopping,Mobile,United States,45-54,Female,280178,8146,2.91,2.01,16386.26,824,10.12,19.89,131309.15,8.01,8,82.1,73.8,59.6
Back_To_School_2024,student_AG,student laptop,Broad,2024-10-23,Shopping,Mobile,United States,35-44,Female,706609,18232,2.58,2.11,38507.84,1947,10.68,19.78,280591.47,7.29,10,77.4,78.5,76.0
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-10-23,Shopping,Mobile,United States,35-44,Female,934364,19349,2.07,2.32,44844.83,2044,10.56,21.94,284157.48,6.34,10,68.9,81.1,67.7
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-10-23,Shopping,Mobile,United States,18-24,Male,532609,14476,2.72,1.96,28348.19,1575,10.88,18.0,231051.14,8.15,7,71.9,65.7,58.8
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-10-23,Shopping,Desktop,United States,35-44,Female,668690,19925,2.98,1.77,35212.12,1893,9.5,18.6,315596.32,8.96,8,75.4,79.2,70.4
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-10-23,Search,Desktop,United States,25-34,Male,710089,14777,2.08,2.04,30201.01,1516,10.26,19.92,215352.46,7.13,10,66.2,73.4,61.6
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-10-23,Shopping,Mobile,United States,45-54,Male,533015,9362,1.76,1.95,18245.26,634,6.77,28.78,112187.06,6.15,9,77.9,79.7,69.3
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-10-23,Search,Desktop,United States,18-24,Female,785830,14380,1.83,2.22,31954.47,1178,8.19,27.13,172772.6,5.41,8,69.4,65.3,63.6
New_Year_2024,new_AG,new year deals,Broad,2024-10-23,Search,Mobile,United States,18-24,Male,530056,14210,2.68,2.49,35345.93,1225,8.62,28.85,203862.44,5.77,10,68.1,74.9,70.2
New_Year_2024,new_AG,new year sale,Phrase,2024-10-23,Search,Desktop,United States,25-34,Male,566261,10656,1.88,1.87,19913.63,727,6.82,27.39,120108.76,6.03,8,75.6,75.4,70.1
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-10-23,Search,Mobile,United States,25-34,Male,684312,14341,2.1,2.23,31992.52,1237,8.63,25.86,198986.53,6.22,8,78.3,73.0,68.5
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-10-24,Shopping,Mobile,United States,45-54,Male,537128,15861,2.95,1.92,30519.35,1362,8.59,22.41,214833.84,7.04,10,76.2,63.2,65.6
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-10-24,Search,Desktop,United States,35-44,Female,1002644,31660,3.16,2.35,74375.05,3438,10.86,21.63,631147.93,8.49,10,78.0,71.3,60.3
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-10-24,Search,Desktop,United States,18-24,Male,793456,17112,2.16,1.93,32989.93,1550,9.06,21.28,267889.11,8.12,9,74.0,68.1,59.0
Black_Friday_2024,black_AG,black friday deals,Exact,2024-10-24,Search,Mobile,United States,18-24,Female,1058034,33426,3.16,1.68,56253.48,3020,9.03,18.63,457569.82,8.13,10,68.1,77.0,73.8
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-10-24,Shopping,Mobile,United States,18-24,Male,772863,14209,1.84,1.9,27018.35,1231,8.66,21.95,235062.27,8.7,7,78.5,77.6,61.9
Black_Friday_2024,bf_AG,bf deals,Broad,2024-10-24,Shopping,Desktop,United States,45-54,Male,555435,13901,2.5,2.32,32256.04,980,7.05,32.91,162661.3,5.04,10,68.5,68.3,74.8
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-10-24,Shopping,Mobile,United States,25-34,Female,541184,15384,2.84,1.57,24130.38,1487,9.67,16.23,244511.68,10.13,9,74.1,71.1,75.2
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-10-24,Shopping,Desktop,United States,45-54,Male,619087,18394,2.97,2.43,44666.59,1252,6.81,35.68,247862.62,5.55,7,86.0,75.7,63.3
